Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Infineon Technologies AG,IFXNe.DE^B16,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGne.F^D01,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGne.DE^C06,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXNne.DE^C13,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFX2e.DE^B15,Europe,23451.18131,0.033966031,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGne.DE^F11,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXNe.DE,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGne.DE^A05,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGn.DE,Europe,23451.18131,82.56167316,Information Technology,Semiconductors & Semiconductor Equipment,-19.08625107,,,,-43.66638201,-43.66638201,21.7323362,24.6091444
Infineon Technologies AG,IFXNne.DE^C14,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Infineon Technologies AG,IFXGne.DE^C12,Europe,23451.18131,0,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Surgutneftegaz OAO,SNGSy_p.F,Europe,21646.7569,0.017142018,Energy,"Oil, Gas & Consumable Fuels",,,,,,,19.45958758,8.17772054
Anglo American PLC,ANGLz.F^E99,Europe,20120.48077,0,Materials,Metals & Mining,,,,,,,,
Deutsche Bank AG,DBKGne.DE^F07,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Deutsche Bank AG,DBKGe.F^H99,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Deutsche Bank AG,DBKGne.DE^A06,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Deutsche Bank AG,DBKGne.DE^F06,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Deutsche Bank AG,DBKGn.DE,Europe,37142.99988,330.1155496,Financials,Capital Markets,7.804954043,7.415485278,35.41050008,26.06236403,41.29715394,4.347265435,43.62809143,22.41138394
Deutsche Bank AG,DBKGne.DE^F09,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Deutsche Bank AG,DBKGne.DE^E08,Europe,37142.99988,0,Financials,Capital Markets,,,,,,,,
Heidelbergcement AG,HEIGe.D^J15,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIGe.F^L98,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIGe.F^C04,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIGe.DE^C06,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIG.DE,Europe,18336.14254,48.52008852,Materials,Construction Materials,-21.42761841,11.40760507,-22.61507672,-30.53892216,-33.45563634,-14.00861971,-3.660886321,2.016322609
Heidelbergcement AG,HEIGe.DE^C05,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIGv.DE^I05,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Heidelbergcement AG,HEIGea.MU^E03,Europe,18336.14254,0,Materials,Construction Materials,,,,,,,,
Tyco International Ltd,ADTLz.F^E96,Europe,17742.93915,0,NULL,NULL,,,,,,,,
United Continental Holdings Inc,UAUA.F^B06,Europe,21740.94818,0,Industrials,Airlines,,,,,-39.7635502,-39.7635502,,
Vivo Participacoes SA,TCPy.BE^F11,Europe,NULL,0.000127481,Telecommunication Services,Wireless Telecommunication Services,147.7333803,12.76595745,156.2759106,127.2635434,20.37586071,-53.02880383,,
Caixabank SA,48C.BE^J07,Europe,27168.50809,0,Financials,Banks,,,,,,,,
Coty Inc,CO3.F^H13,Europe,13336.05177,0,Consumer Staples,Personal Products,,,,,,,,
Nielsen NV,2N9.MU^C11,Europe,NULL,0,NULL,NULL,,,,,,,,
Kirin Holdings Co Ltd,KNBWz.F^A03,Europe,17750.59625,0.005275196,Consumer Staples,Beverages,18.00115975,-1.408450705,18.00115975,19.6868906,-8.449992666,-22.41601055,,
Telefonaktiebolaget LM Ericsson,ERICz.F^D03,Europe,21516.14024,0.039946245,Information Technology,Communications Equipment,220,64.13793103,271.0344828,126.0504202,65.9624649,-55.27033939,,
Vonovia SE,VNAn.DE,Europe,16974.95905,52.52828115,Real Estate,Real Estate Management & Development,,,,,,,1.947852762,12.90980126
Imperial Chemical Industries Ltd,ICIz.F^G03,Europe,NULL,0.003714005,NULL,NULL,-8.486708968,6.666666667,-12.22222222,-17.70833333,2.346295946,16.59704601,,
Telecom Italia SpA,OLIVz.F^B02,Europe,17795.31356,0,Telecommunication Services,Diversified Telecommunication Services,112.7777778,19.44444444,152.7777778,111.627907,120,-12.96703297,,
Rockwell Automation Inc,ROKz.F^L96,Europe,20235.17979,0,Industrials,Electrical Equipment,,,,,,,,
Man SE,MANGa.F^J02,Europe,15408.96965,0,Industrials,Machinery,,,,,,,,
Man SE,MANG.DE,Europe,15408.96965,6.547377032,Industrials,Machinery,27.20375794,0.768459741,20.95008859,20.02772385,-3.728846488,-20.40423067,3.398734857,3.554171588
Man SE,MANDv.TG^K11,Europe,15408.96965,0,Industrials,Machinery,,,,,,,,
Toray Industries Inc,TORTz.F^E05,Europe,14424.85261,0,Materials,Chemicals,-19.49878166,4.61053E-10,-25.53191489,-25.53191489,-12.32174414,17.73937215,,
Toshiba Corp,TSBAz.DE^E05,Europe,8564.112765,0.026174096,Industrials,Industrial Conglomerates,68.56141635,4.430379747,38.92405063,33.03030303,67.78620144,20.77548896,,
Hypothekenbank Frankfurt AG,BHYGe.F^F02,Europe,NULL,0,Financials,Thrifts & Mortgage Finance,,,,,,,,
Hypothekenbank Frankfurt AG,EHYG.DE^G08,Europe,NULL,0.002730292,Financials,Thrifts & Mortgage Finance,-1.785714286,,-1.785714286,-1.785714286,-1.785714286,,,
Sumitomo Corp,SUMTz.F^C04,Europe,16690.77708,0.004423977,Industrials,Trading Companies & Distributors,95.86307704,26.98412698,106.3492063,62.5,23.15450177,-40.31743376,,
Deutsche Boerse AG,DB1Gne.DE^B12,Europe,18853.27086,47.79769602,Financials,Capital Markets,,,,,,,,
Deutsche Boerse AG,DB11.DE,Europe,18853.27086,33.20564819,Financials,Capital Markets,,,,,,,25.33930118,16.74287251
Deutsche Boerse AG,DB1Gn.DE,Europe,18853.27086,47.00597034,Financials,Capital Markets,,,,,,,32.11292457,25.52388936
E.ON SE,EONGn.DE,Europe,17127.02415,90.12190107,Utilities,Multi-Utilities,12.0580808,1.662457912,0.273569021,-1.366176777,39.40855542,39.02821728,11.56664068,17.59776536
Telefonos de Mexico SAB de CV,TMXy.D^B12,Europe,7681.435227,0,Telecommunication Services,Diversified Telecommunication Services,,,,,,,,
Evonik Industries AG,EVKn.DE,Europe,15563.79583,19.64480827,Materials,Chemicals,,,,,,,16.00756859,16.69204416
Biomarin Pharmaceutical Inc,BMRZz.DE^J00,Europe,16614.06843,0,Health Care,Biotechnology,,,,,,,,
Koninklijke KPN NV,KPN_r.DE^E01,Europe,12326.21156,0,Telecommunication Services,Diversified Telecommunication Services,,,,,,,,
Hannover Rueck SE,HNRGn.DE,Europe,14435.62602,14.69084192,Financials,Insurance,-6.896551728,5.103448277,-15.86206897,-19.94750656,33.27004809,58.3947293,10.74230537,10.97671605
Hannover Rueck SE,HNRGne.DE^B05,Europe,14435.62602,0,Financials,Insurance,,,,,,,,
Merck KGaA,MRCG.DE,Europe,15147.27793,42.2600944,Health Care,Pharmaceuticals,-4.050560187,-10.08330939,-8.646940536,1.597444088,38.5499308,51.66424816,15.95138217,16.70455775
Merck KGaA,MRCGe.DE^B05,Europe,15147.27793,0,Health Care,Pharmaceuticals,,,,,,,,
Asahi Kasei Corp,ASAT.F^J03,Europe,13362.14339,0.00282002,Materials,Chemicals,28.83992269,4.04040404,28.28282828,23.30097087,25.35351835,-2.28347782,,
Starwood Hotels & Resorts Worldwide Inc,HOT.BE^A03,Europe,NULL,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Evonik Degussa GmbH,DGXG.DE^I06,Europe,NULL,0.460684842,Materials,Chemicals,-2.276176025,3.156297421,-5.007587254,-7.914092382,12.23033772,18.14663348,,
Evonik Degussa GmbH,DGXGv.DE^C06,Europe,NULL,0,Materials,Chemicals,,,,,,,,
Evonik Degussa GmbH,DGSGe.F^C93,Europe,NULL,0,Materials,Chemicals,,,,,,,,
Nikko Cordial Corp,NIKTz.DE^B06,Europe,NULL,0,NULL,NULL,42.69662921,6.741573034,42.69662921,33.68421053,11.38531511,-21.94257445,,
Covestro AG,1COV.DE,Europe,15787.87384,36.7294708,Materials,Chemicals,,,,,,,25.56588875,18.43760344
Smith & Nephew PLC,SN.MU^I03,Europe,14387.18073,0,Health Care,Health Care Equipment & Supplies,-14.28571429,,-14.28571429,-14.28571429,40.21990881,63.58989361,,
ThyssenKrupp AG,TKAG.DE,Europe,13447.17145,55.96089755,Materials,Metals & Mining,30.7106599,25.12690356,20.30456853,-3.853955377,-13.15803313,-27.81490517,7.764224954,3.116166493
Aeon Co Ltd,8267z.F^F04,Europe,12926.81144,0.001389591,Consumer Staples,Food & Staples Retailing,1.201172591,0,1.201172591,1.201172591,1.201172591,0,,
Fujitsu Ltd,ITSUz.DE^L09,Europe,12895.6214,0.002581058,Information Technology,IT Services,12.51316007,16.24247312,28.40322416,10.46153846,6.640104876,-16.94904425,,
Olympus Corp,OOPTz.F^E03,Europe,13180.8551,0.009155281,Health Care,Health Care Equipment & Supplies,32.93672645,5.531914893,20,13.70967742,58.80087448,32.33406207,,
Sekisui House Ltd,SUIHz.F^B06,Europe,11453.59159,0,Consumer Discretionary,Household Durables,-0.19606718,1.063829786,-15.75689541,-16.64366494,6.112982952,25.96043732,,
Telefonica Deutschland Holding AG,O2Dn.DE,Europe,14421.49558,10.84983548,Telecommunication Services,Diversified Telecommunication Services,,,,,,,26.56427759,21.25340599
Fiat SpA,FIAz.F^B02,Europe,NULL,0,Consumer Discretionary,Automobiles,-7.89473684,-8.388157893,11.84210526,22.08258528,-11.84210526,-21.17647059,,
Deutsche Wohnen AG,DWNNe.DE^F15,Europe,12103.62157,0,Real Estate,Real Estate Management & Development,,,,,,,,
Deutsche Wohnen AG,DWNG.DE,Europe,12103.62157,30.71192365,Real Estate,Real Estate Management & Development,,,,,,,6.172839506,12.14719543
Deutsche Wohnen AG,DWNNe.DE^G16,Europe,12103.62157,0,Real Estate,Real Estate Management & Development,,,,,,,,
Deutsche Wohnen AG,DWNGe.DE^F14,Europe,12103.62157,0,Real Estate,Real Estate Management & Development,,,,,,,,
Deutsche Wohnen AG,DWNC.DE^B16,Europe,12103.62157,0.024462534,Real Estate,Real Estate Management & Development,,,,,,,,
Deutsche Wohnen AG,DWNGn.BE^I14,Europe,12103.62157,0.001774548,Real Estate,Real Estate Management & Development,,,,,2.489019032,2.489019032,,
Deutsche Wohnen AG,DWNGne.D^F00,Europe,12103.62157,0,Real Estate,Real Estate Management & Development,-6.040268456,,-6.040268456,-6.040268456,-8.053691273,-2.142857141,,
Deutsche Wohnen AG,DWNGnea.D^H00,Europe,12103.62157,0,Real Estate,Real Estate Management & Development,-6.711409394,,-4.026845636,-4.026845636,-8.053691272,-4.195804194,,
T Online International AG,TOIGnv.DE^B05,Europe,NULL,0,NULL,NULL,,,,,,,,
T Online International AG,TOIGn.DE^G06,Europe,NULL,0,NULL,NULL,,,,,-65.2,-65.2,,
Kabel Deutschland Holding AG,KD8V.DE^J13,Europe,10946.61827,0,Consumer Discretionary,Media,,,,,,,,
Kabel Deutschland Holding AG,KD8Gn.H,Europe,10946.61827,0.155007078,Consumer Discretionary,Media,,,,,,,3.795153177,3.70031978
Zalando SE,ZALG.DE,Europe,10906.66641,21.19484899,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,9.715447154,18.11816193
SES SA,SDSFz.F^L04,Europe,10043.04633,0.005856459,Consumer Discretionary,Media,62.4489796,6.122448978,58.77551021,49.61538462,32.60984394,-16.47966127,,
Genmab A/S,GE9Gz.F^L02,Europe,12091.22332,0,Health Care,Biotechnology,,,,,-32.09439528,-32.09439528,,
Foster's Group Pty Ltd,FBG.F^C96,Europe,NULL,0,Consumer Staples,Beverages,,,,,,,,
Daiwa Securities Group Inc,DSECz.DE^E06,Europe,10319.99679,0,Financials,Capital Markets,85.55555555,34.77777778,88,39.48887057,47.61154285,-21.48322189,,
ANK Bashneft' PAO,AK61q.F^B16,Europe,10964.28297,0.06093519,Energy,"Oil, Gas & Consumable Fuels",,,,,,,,
ERGO Group AG,ERGG.DE^G10,Europe,NULL,0.000260952,Financials,Insurance,5.089538172,14.98586239,-4.099905749,-16.59836065,71.17368513,78.4916756,,
ERGO Group AG,ERGGa.F^I01,Europe,NULL,0,Financials,Insurance,,,,,,,,
Bankia SA,FV0H.SG^E13,Europe,13978.6501,0,Financials,Banks,,,,,,,,
Bankia SA,FV03.BE^F13,Europe,13978.6501,0,Financials,Banks,,,,,,,,
ANA Holdings Inc,ANCTz.DE^F04,Europe,10577.96713,0,Industrials,Airlines,-29.11392405,-5.06329114,-29.11392405,-25.33333333,10.44303797,55.80357143,,
Centrais Eletricas Brasileiras SA,ELE.BE^A02,Europe,8096.632773,0,Utilities,Electric Utilities,27.55549785,-15,2.044398282,20.05223327,22.45327794,20,,
Banca Antonveneta SpA,BGK.BE^I02,Europe,NULL,0,NULL,NULL,,,,,,,,
Metro AG,MEOGe.F^G97,Europe,10724.24866,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Metro AG,MEOGa.DE^A04,Europe,10724.24866,0,Consumer Staples,Food & Staples Retailing,,,,,7.692307695,7.692307695,,
Metro AG,MEOG.DE,Europe,10724.24866,21.33944333,Consumer Staples,Food & Staples Retailing,-14.72708548,10.81359423,-25.23171988,-32.52788104,5.256699605,40.77721118,15.0233448,11.6499849
Xerox Corp,XRX.F^J95,Europe,7309.242045,0,Information Technology,IT Services,,,,,,,,
RWE AG,RWEGe.F^F94,Europe,9990.81346,0,Utilities,Multi-Utilities,,,,,,,,
RWE AG,RWEG.DE,Europe,9990.81346,61.3365856,Utilities,Multi-Utilities,4.535943738,6.553795737,-4.992801805,-10.8364019,36.695217,43.87880034,11.96612666,30.90830823
Norsk Hydro ASA,NHYz.DE^E09,Europe,11840.52177,0.002007945,Materials,Metals & Mining,-17.73033708,,-11.23595506,-11.23595506,16.25488173,30.97068954,,
Marubeni Corp,MARTz.F^C05,Europe,10695.97986,0.002236443,Industrials,Trading Companies & Distributors,42.59259259,37.03703704,48.14814815,8.108108109,-5.555555556,-36.25,,
Deutsche Postbank AG,DPBGnv.DE^B12,Europe,8530.721721,0,Financials,Banks,,,,,,,,
Deutsche Postbank AG,DPBGn.DE^L15,Europe,8530.721721,0.127448166,Financials,Banks,,,,,,,,
Sanyo Electric Co Ltd,SANYy.BE^D11,Europe,NULL,0,Consumer Discretionary,Household Durables,,,,,,,,
Sanyo Electric Co Ltd,SANYz.DE^G06,Europe,NULL,0,Consumer Discretionary,Household Durables,51.5505458,,,,153.6033149,153.6033149,,
Dollarama Inc,DR3A.DE^B10,Europe,10002.90368,0,Consumer Discretionary,Multiline Retail,,,,,,,,
Wella AG,WADGv.F^I03,Europe,NULL,0,NULL,NULL,,,,,,,,
Wella AG,WADG.DE^K07,Europe,NULL,0.042049858,NULL,NULL,-1.304347828,5.652173914,-6.739130437,-11.72839506,85.95652173,99.39393939,,
Bayernwerk AG,ISAG.F^G04,Europe,NULL,0.22498402,NULL,NULL,,,,,-6.813396753,-6.813396753,,
TDK Corp,TDKz.F^A03,Europe,8017.354497,0.005581376,Information Technology,"Electronic Equipment, Instruments & Components",65.47366799,16.07142857,17.26190477,1.025641028,24.57285113,6.234715683,,
Taisei Corp,TASTz.DE^K03,Europe,8739.71067,0,Industrials,Construction & Engineering,-9.926499685,,-25.74399718,-25.74399718,-23.40867914,3.144955226,,
Singapore Airlines Ltd,AIRH.F^L02,Europe,8807.90155,0,Industrials,Airlines,,,,,,,,
Hochtief AG,HOTGv.DE^A11,Europe,11562.66104,0.674625861,Industrials,Construction & Engineering,,,,,,,,
Hochtief AG,HOTG.DE,Europe,11562.66104,10.84232332,Industrials,Construction & Engineering,-18.62068966,-4.827586207,-32.13793104,-28.69565218,-40.76395996,-12.71111985,34.800326,22.15657312
Hochtief AG,HOTGe.DE^A11,Europe,11562.66104,0,Industrials,Construction & Engineering,,,,,,,,
Prosiebensat 1 Media SE,PSMGn.DE,Europe,9876.895813,41.45471633,Consumer Discretionary,Media,215,2.624999999,266.15,256.7844092,224.587147,-11.35131858,12.15302747,21.23756219
Symrise AG,SY1G.DE,Europe,9070.607564,21.7344856,Materials,Chemicals,,,,,,,9.04309467,15.59352518
Generali Deutschland Holding AG,GE1G.DE^E14,Europe,8372.872538,0,Financials,Insurance,-12.90673763,-10.24555461,-15.32599492,-5.660377358,19.26769488,40.85514765,,
Commerzbank AG,CBKGe.DE^E11,Europe,12247.31397,0,Financials,Banks,,,,,,,,
Commerzbank AG,CBKGe.F^G98,Europe,12247.31397,0,Financials,Banks,,,,,,,,
Commerzbank AG,ZUTKe.DE^E12,Europe,12247.31397,0,Financials,Banks,,,,,,,,
Commerzbank AG,CBKGe.F^F02,Europe,12247.31397,0,Financials,Banks,,,,,,,,
Commerzbank AG,CBKG.DE,Europe,12247.31397,131.4076436,Financials,Banks,16.31330978,1.884570083,9.157832748,7.138728326,-7.169406025,-14.95745964,43.25529543,33.77453897
Commerzbank AG,CBKGk.D^E11,Europe,12247.31397,0,Financials,Banks,,,,,,,,
United Internet AG,EIEGe.F^G99,Europe,9417.665989,0,Information Technology,Internet Software & Services,,,,,,,,
United Internet AG,EIEG.F^H00,Europe,9417.665989,0,Information Technology,Internet Software & Services,,,,,,,,
United Internet AG,UTDI.DE,Europe,9417.665989,19.99055547,Information Technology,Internet Software & Services,275.9590793,-2.173913045,392.3273657,403.2679739,-37.34015345,-87.27272727,9.017027869,19.66864911
Generali Deutschland Holding AG,AMBGna.F^F94,Europe,NULL,0,Financials,Insurance,,,,,,,,
Generali Deutschland Holding AG,AMBGe.F^F03,Europe,NULL,0,Financials,Insurance,,,,,,,,
Generali Deutschland Holding AG,AMBGv.DE^D06,Europe,NULL,0,Financials,Insurance,,,,,,,,
Generali Deutschland Holding AG,AMBGe.F^F02,Europe,NULL,0,Financials,Insurance,,,,,,,,
Generali Deutschland Holding AG,AMBGn.F^H99,Europe,NULL,0,Financials,Insurance,,,,,,,,
Brenntag AG,BNRGn.DE,Europe,9163.784932,14.89714788,Industrials,Trading Companies & Distributors,,,,,,,12.39805925,10.88705571
Brenntag AG,BNRNe.DE^F16,Europe,9163.784932,0,Industrials,Trading Companies & Distributors,,,,,,,,
Polski Koncern Naftowy Orlen SA,POKDq.H^C13,Europe,12776.31166,0,Energy,"Oil, Gas & Consumable Fuels",,,,,,,,
Omron Corp,OTTTz.F,Europe,8949.295009,2.20552E-05,Information Technology,"Electronic Equipment, Instruments & Components",66.07990008,27.14285714,68.57142857,32.58426966,27.71666525,-24.23587655,15.26055445,7.773767617
UCB Pharma GmbH,SRZGv.F^A07,Europe,NULL,0,NULL,NULL,,,,,,,,
United Utilities Group PLC,UUn.MU^G08,Europe,8593.7856,0,Utilities,Water Utilities,,,,,,,,
Talanx AG,TLXGn.DE,Europe,9113.769907,5.551111906,Financials,Insurance,,,,,,,16.32975919,10.24487756
Thuega AG,TGAGe.F^F99,Europe,NULL,0,NULL,NULL,,,,,,,,
Thuega AG,TGAG.F^E04,Europe,NULL,0.037829274,NULL,NULL,,,,,,,,
Arconic Inc,AA.F^A96,Europe,11978.50568,0,Industrials,Aerospace & Defense,,,,,,,,
Tui AG,TUIGnf.BE^L14,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUI.BE,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUI2ne.DE^C14,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIJe.DE^B15,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGne.H^B10,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGne.DE^E06,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGe.H^A09,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,PRSGea.F^I01,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGe.DE^B11,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGe.DE^G05,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGne.F^E12,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGneb.DE^B10,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,PRSGe.F^I01,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,3.703703704,3.703703704,,
Tui AG,TUI2n.DE^B13,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUIGn.DE,Europe,8494.850204,5.918199808,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.397489537,8.786610878,-5.87866109,-13.48076923,-18.23335063,-13.12634274,18.53339309,11.56084055
Tui AG,TUIGe.DE^F04,Europe,8494.850204,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Tui AG,TUINe.F^B15,Europe,8494.850204,0.016155451,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Jemena Ltd,AGL.F^J06,Europe,NULL,0,Utilities,Multi-Utilities,3.778289029,10.89108911,14.85148515,3.571428574,49.78699991,30.41799129,,
Goodyear Tire & Rubber Co,GT.F^J95,Europe,9122.514228,0,Consumer Discretionary,Auto Components,,,,,,,,
GEA Group AG,METGe.F^C02,Europe,8170.368653,0,Industrials,Machinery,,,,,,,,
GEA Group AG,METGea.F^B02,Europe,8170.368653,0,Industrials,Machinery,,,,,,,,
GEA Group AG,G1AG.DE,Europe,8170.368653,33.5392573,Industrials,Machinery,-1.282051277,-6.102564102,-2.051282046,4.314582201,-35.43880806,-34.08674122,19.09061838,14.80308171
GEA Group AG,METGa.F^H97,Europe,8170.368653,0,Industrials,Machinery,,,,,,,,
GEA Group AG,METGe.F^F03,Europe,8170.368653,0,Industrials,Machinery,,,,,,,,
Old UGC Inc,UIHIA.SG^B06,Europe,NULL,0,NULL,NULL,109.0647482,53.81294964,210.7913669,102.0579981,-59.71223022,-87.03703704,,
