Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Colowide Co Ltd,7616.T,Japan,1235.271183,4.538109536,Consumer Discretionary,"Hotels, Restaurants & Leisure",44.91064233,-4.642857139,3.571428577,8.614232211,10.02474695,6.230790157,-4.786680543,-2.295782169
Shimachu Co Ltd,8184.T,Japan,1187.391025,5.676959835,Consumer Discretionary,Specialty Retail,-37.51162494,-14.66530404,-41.47179356,-31.41335329,-30.28479476,19.1138589,-6.893890425,-13.31713115
Ai Holdings Corp,3076.T,Japan,1391.292964,5.352484143,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,6.76346071,9.64437949
Kissei Pharmaceutical Co Ltd,4547.T,Japan,1416.093661,2.218979296,Health Care,Pharmaceuticals,-7.970600171,-6.96517413,-12.28855721,-5.721925133,13.31256744,29.18789595,9.200150208,8.426547354
Gree Inc,3632.T,Japan,1941.104376,30.54886605,Information Technology,Internet Software & Services,,,,,,,47.68976898,46.00326264
Tokai Tokyo Financial Holdings Inc,8616.T,Japan,1418.885617,7.785510157,Financials,Capital Markets,36.91691335,18.55670103,13.40206186,-4.347826084,-36.8878228,-44.34653465,9.323130804,-3.149978081
Sakata Seed Corp,1377.T,Japan,1525.722104,6.439377395,Consumer Staples,Food Products,-4.158336663,9.146341467,-6.197520988,-14.05806392,-23.56757036,-18.51768691,20.75102468,19.92494029
Saizeriya Co Ltd,7581.T,Japan,1466.981354,9.151545266,Consumer Discretionary,"Hotels, Restaurants & Leisure",18.11023622,38.74015748,5.354330711,-24.06356413,16.35508305,10.44167076,15.49815498,14.73607038
Sho-Bond Holdings Co Ltd,1414.T,Japan,1330.791796,3.29672188,Industrials,Construction & Engineering,,,,,,,5.03072098,1.205783303
Hitachi Information Systems Ltd,9741.T^A10,Japan,NULL,0,Information Technology,IT Services,66.65351282,93.73040753,74.60815048,-9.870550161,59.86514847,-8.443478709,,
DMG Mori Co Ltd,6141.T,Japan,2133.215183,30.12547316,Industrials,Machinery,10.42335815,0.613079021,-10.08174386,-10.6296547,-16.17397084,-6.775294848,85.41445947,38.78327804
UACJ Corp,5741.T,Japan,1282.627566,14.60737099,Materials,Metals & Mining,,,,,,,-11.37724551,-8.359133126
Valor Holdings Co Ltd,9956.T,Japan,1257.874708,2.756585321,Consumer Staples,Food & Staples Retailing,,,,,,,-2.844638951,-2.773722629
Adastria Co Ltd,26851.T^H04,Japan,1211.577154,0,Consumer Discretionary,Specialty Retail,,,,,,,,
Adastria Co Ltd,2685.T,Japan,1211.577154,9.856657168,Consumer Discretionary,Specialty Retail,,,,,27.07964602,27.07964602,-3.155147816,-14.24425303
Meiji Co Ltd,2261.T^C09,Japan,NULL,0,Consumer Staples,Food Products,69.32510777,-7.52688172,84.13978494,99.12790697,35.83654751,-26.23183113,,
Exedy Corp,7278.T,Japan,1324.531135,3.59596677,Consumer Discretionary,Auto Components,-21.94945355,-4.250000001,-31.66666667,-28.63359443,-34.15064891,-3.635095959,4.208811139,-4.153824404
PGM Holdings KK,2466.T^G15,Japan,1371.489545,1.612403065,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Iida Home Max Co Ltd,8880.T^J13,Japan,1372.651601,5.03019377,NULL,NULL,-37.95379538,,-35.64356436,-35.64356436,-43.46556132,-12.1541799,,
Iida Home Max Co Ltd,88801.T^D04,Japan,1372.651601,0,NULL,NULL,,,,,,,,
Shiga Bank Ltd,8366.T,Japan,1385.206996,3.197420074,Financials,Banks,0.298192769,4.216867468,2.409638552,-1.734104047,-3.850298107,-6.112644031,7.578558227,-3.482587064
Hitachi Plant Technologies Ltd,1970.T^C10,Japan,NULL,0,Industrials,Construction & Engineering,-14.43831076,-4.040404041,-17.50841751,-14.03508772,-7.918079153,11.62583874,,
Ci:z Holdings Co Ltd,4924.T,Japan,1425.959687,2.859528339,Consumer Staples,Personal Products,,,,,,,12.60330579,11.6421987
Meiji Seika Pharma Co Ltd,2202.T^C09,Japan,NULL,0,Consumer Staples,Food Products,-6.263463715,-6.119791664,-3.906249997,2.357836339,-14.05161454,-10.55777774,,
Nihon Unisys Ltd,8056.T,Japan,1535.85963,7.245677045,Information Technology,IT Services,-2.02138295,33.84615385,-15.38461538,-36.7816092,-62.96419987,-56.23041802,25.2606255,11.01634683
Okumura Corp,1833.T,Japan,1410.532643,6.186586958,Industrials,Construction & Engineering,-14.15906681,-10.48780488,-26.34146342,-17.71117166,-3.647932132,30.80909876,14.26202322,2.529761906
Sumitomo Real Estate Sales Co Ltd,8870.T,Japan,1841.190711,6.684752786,Real Estate,Real Estate Management & Development,-43.84946236,-3.22580645,-42.15053763,-40.22222222,-19.90321202,38.4572729,45.69805195,24.30747923
Nissin Electric Co Ltd,6641.T,Japan,1274.304335,6.659984056,Industrials,Electrical Equipment,46.78302676,-4.347826087,39.13043478,45.45454545,21.49456522,-12.67578125,3.291536053,1.61912105
Sumitomo Bakelite Co Ltd,4203.T,Japan,1591.804125,4.87302539,Materials,Chemicals,8.896347033,0.999999998,12,10.89108911,6.122094031,-5.248130328,28.08586762,12.22570533
Kintetsu Department Store Co Ltd,8244.T,Japan,1269.010958,0.217937853,Consumer Discretionary,Multiline Retail,-4.117647061,-12.94117647,-17.64705882,-5.405405406,-22.94117647,-6.428571425,1.744186047,-0.284900284
Komeri Co Ltd,8218.T,Japan,1333.763699,4.811043159,Consumer Discretionary,Specialty Retail,1.595780341,-2.173913042,7.142857144,9.523809523,-22.7586217,-27.90804692,8.062641419,1.901350499
Chudenko Corp,1941.T,Japan,1276.088141,1.816587777,Industrials,Construction & Engineering,-7.435244316,-3.646408839,-28.12154696,-25.40137615,-17.38636576,14.93518677,15.43230652,7.258343538
Tadano Ltd,6395.T,Japan,1669.69883,14.71939751,Industrials,Machinery,-30.29069768,-11.5625,-38.75,-30.74204947,-47.08430232,-13.6070242,36.17685323,10.22363367
Hokuetsu Kishu Paper Co Ltd,3865.T,Japan,1457.885623,4.358976489,Materials,Paper & Forest Products,-6.02889945,-0.933488916,-26.60443407,-25.91283863,-2.257128509,33.17271998,20.0927357,20.65217391
Nishimatsu Construction Co Ltd,1820.T,Japan,1413.08984,9.865653226,Industrials,Construction & Engineering,-26.83157533,-9.737827716,-36.32958801,-29.46058091,-25.10318734,17.63205282,12.27722772,0.531914894
Unicharm Petcare Corp,20591.T^K05,Japan,NULL,0,Consumer Staples,Food Products,,,,,,,,
Unicharm Petcare Corp,2059.T^G10,Japan,NULL,0,Consumer Staples,Food Products,,,,,,,,
Topre Corp,5975.T,Japan,1438.095539,2.964560247,Consumer Discretionary,Auto Components,-17.92129483,-13.13868613,-20.92457421,-8.963585432,-14.33751034,8.330102302,17.63074485,5.283687944
Fuji Fire And Marine Insurance Co Ltd,8763.T^G11,Japan,NULL,0.135523002,Financials,Insurance,-5.531640123,4.347826087,-6.086956525,-10,-12.72922945,-7.072790618,,
Fukuoka Reit Corp,8968.T,Japan,1178.803909,2.696366078,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,1.340726081,0.432858435
Tokyu Reit Inc,8957.T,Japan,1212.248543,2.720097887,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,2.032406671,1.445169799
Matsuzakaya Holdings Co Ltd,3051.T^H07,Japan,NULL,0,NULL,NULL,,,,,,,,
Takara Standard Co Ltd,7981.T,Japan,1225.767701,0.616728663,Industrials,Building Products,-33.9668325,-6.268656716,-38.95522388,-34.87261146,-37.49883914,2.385764732,1.705170521,-1.175841791
SKY Perfect JSAT Corp,4795.T^C07,Japan,NULL,0,Consumer Discretionary,Media,,,,,-41.17647059,-41.17647059,,
Hanwa Co Ltd,8078.T,Japan,1499.273092,4.536761409,Industrials,Trading Companies & Distributors,-12,-3.2,-20,-17.3553719,-20,-1.92463E-09,22.10200927,4.635761589
Japan Aviation Electronics Industry Ltd,6807.T,Japan,1261.267593,8.130247662,Information Technology,"Electronic Equipment, Instruments & Components",58.27160494,1.234567904,45.92592593,44.14634147,91.60493827,31.30287648,7.29171532,-2.61631152
Sanyo Shinpan Finance Co Ltd,8573.T^L07,Japan,NULL,0,NULL,NULL,-42.2556391,-17.21170396,-39.24268503,-26.61122661,-41.45172189,-3.635836873,,
Mitsui Mining and Smelting Co Ltd,5706.T,Japan,1931.635241,36.24563794,Materials,Metals & Mining,13.31011662,3.046594984,0.716845877,-2.260869569,59.28578694,58.15208027,58.64978903,38.23529412
Senshu Ikeda Holdings Inc,8714.T,Japan,1184.202072,3.474561261,Financials,Banks,,,,,,,-1.052631581,-6.746031749
Workman Co Ltd,7564.T,Japan,1196.18318,0.074518262,Consumer Discretionary,Specialty Retail,-7.766990295,-13.59223301,-30.58252427,-19.66292135,-12.62135923,25.87412587,2.549770145,-2.14600958
Sekisui House SI Residential Investment Corp,8973.T,Japan,1165.677181,2.714860771,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-1.259445844,-2.081598668
Japan Rental Housing Investments Inc,8986.T,Japan,1177.878651,2.347641812,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,3.088803088,0.250312892
Toshiba Tec Corp,6588.T,Japan,1508.805623,3.230391121,Information Technology,"Technology Hardware, Storage & Peripherals",27.20162507,-13.44086021,33.06451613,53.72670808,-20.16068214,-39.99954295,28.35164835,2.276707529
PanaHome Corp,1924.T,Japan,1869.569536,8.035047306,Consumer Discretionary,Household Durables,-34.00743446,-3.536585367,-35.12195122,-32.74336283,-11.92934314,35.74800493,64.7739359,54.57752897
Fuji Seal International Inc,7864.T,Japan,1431.631231,4.022346688,Materials,Containers & Packaging,-29.26077372,-2.352941178,-27.05882353,-25.30120482,-63.68719718,-50.21631871,25.63313609,14.39655172
Fuji Machine Mfg. Co Ltd,6134.T,Japan,1241.106459,3.202173367,Industrials,Machinery,,,,,,,7.604562737,8.097784565
Ogaki Kyoritsu Bank Ltd,8361.T,Japan,1218.987419,5.665147221,Financials,Banks,7.971576229,1.568627451,0.784313727,-0.772200771,14.74178093,13.84884878,-12.6344086,-21.68674699
Sangetsu Corp,8130.T,Japan,1199.906931,2.330174529,Consumer Discretionary,Household Durables,-9.599057702,-2.262443438,-28.73303167,-27.08333333,-30.29475065,-2.191364409,5.077498665,-2.140368342
DCM Holdings Co Ltd,3050.T,Japan,1240.382363,5.676881673,Consumer Discretionary,Specialty Retail,,,,,,,7.883088721,-4.937800084
Gurunavi Inc,24401.OJ^H05,Japan,977.1680167,0,Information Technology,Internet Software & Services,,,,,,,,
Gurunavi Inc,2440.T,Japan,977.1680167,4.858712922,Information Technology,Internet Software & Services,,,,,,,-14.04990403,-4.763930242
Nippon Light Metal Holdings Co Ltd,5703.T,Japan,1384.062024,9.142488899,Materials,Metals & Mining,,,,,,,4.62184874,-3.112840466
Hazama Ando Corp,1719.T,Japan,1316.873369,9.905766434,Industrials,Construction & Engineering,,,,,,,9.833795018,-2.579852579
TOC Co Ltd,88411.T^G05,Japan,1243.24203,0,Real Estate,Real Estate Management & Development,,,,,,,,
TOC Co Ltd,8841.T,Japan,1243.24203,0.827464164,Real Estate,Real Estate Management & Development,-22.84526898,-0.258064516,-22.58064516,-22.38033635,-10.74676309,15.28543101,4.756980351,1.911468813
JFE Shoji Holdings Inc,3332.T^C12,Japan,1229.570479,1.606573179,Industrials,Trading Companies & Distributors,,,,,,,,
T-Gaia Corp,37381.T^G04,Japan,1363.393724,0,Consumer Discretionary,Specialty Retail,,,,,,,,
T-Gaia Corp,3738.T,Japan,1363.393724,1.352891209,Consumer Discretionary,Specialty Retail,,,,,,,19.36685289,11.41367323
Nippon Flour Mills Co Ltd,2001.T,Japan,1236.417278,1.61686877,Consumer Staples,Food Products,-15.95809292,-15.2027027,-14.86486486,0.398406377,-15.25347328,-0.456460677,6.230133503,8.576998049
Jin Co Ltd,3046.T,Japan,1290.056487,2.654426378,Consumer Discretionary,Specialty Retail,,,,,,,9.489051098,24.74012474
Paramount Bed Holdings Co Ltd,7817.T,Japan,1294.290789,2.132963445,Health Care,Health Care Equipment & Supplies,,,,,,,14.02439024,6.009070295
Senshu Bank Ltd,8372.OS^I09,Japan,NULL,0,Financials,Banks,,,,,,,,
Daimaru Matsuzakaya Department Stores Co Ltd,8235.T^H06,Japan,NULL,0,Consumer Discretionary,Multiline Retail,-38.54603424,-18.75,-43.45300489,-30.40369833,-39.01336478,7.851239671,,
Atom Corp,7412.T,Japan,1199.726444,1.477633353,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,-17.39454815,-17.39454815,4.756240669,4.305352977
Shima Seiki Mfg. Ltd,6222.T,Japan,1325.777818,5.411323918,Industrials,Machinery,-12.1970255,-6.976744186,-24.41860465,-18.75,-17.30932086,9.40612932,19.7037037,13.8028169
Senshu Ikeda Bank Ltd,8375.T^I09,Japan,NULL,0,Financials,Banks,-6.550589334,-0.52631579,-8.258451005,-7.773045983,-6.553106291,1.858857555,,
Keiyo Bank Ltd,8544.T,Japan,1251.771024,1.473895891,Financials,Banks,0.188156271,4.347826088,-2.173913043,-6.250000001,-4.386187637,-2.261436251,9.480812638,-2.217741939
Open House Co Ltd,3288.T,Japan,1408.241653,5.496076821,Real Estate,Real Estate Management & Development,,,,,,,23.71040724,-2.565930153
transcosmos Inc,9715.T,Japan,1171.179603,1.13998234,Information Technology,IT Services,166.1447475,61.65137615,274.3119266,131.5550511,-54.53692694,-87.85422803,4.047861698,0.153226142
Japan Petroleum Exploration Co Ltd,1662.T,Japan,1249.892394,8.345570815,Energy,"Oil, Gas & Consumable Fuels",,,,,,,11.5736505,-6.587514366
TechnoPro Holdings Inc,6028.T,Japan,1337.514929,5.51500844,Industrials,Professional Services,,,,,,,23.94617175,21.39233579
Kiyo Bank Ltd,8370.T,Japan,1096.763203,1.842049673,Financials,Banks,,,,,,,0.986651188,-1.583710407
United Super Markets Holdings Inc,3222.T,Japan,1279.858244,2.067548525,Consumer Staples,Food & Staples Retailing,,,,,,,16.3715676,15.38745287
Sekisui House Reit Inc,3309.T,Japan,1140.645566,3.789941837,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,1.281138785,2.44780417
Imperial Hotel Ltd,9708.T,Japan,1123.769389,0.059469045,Consumer Discretionary,"Hotels, Restaurants & Leisure",-19.66507177,0.4784689,-19.09090909,-19.47619048,-24.29421529,-6.431052611,1.539942256,0.956937801
Heiwado Co Ltd,8276.T,Japan,1255.129649,2.939090711,Consumer Staples,Food & Staples Retailing,-18.05753735,-3.489932884,-16.28507144,-13.25782785,-0.590032467,18.7481961,11.56688103,5.038513315
Taiyo Yuden Co Ltd,6976.T,Japan,1468.073306,24.76474838,Information Technology,"Electronic Equipment, Instruments & Components",104.3243243,47.69230769,82.76923077,23.75,17.83313422,-35.52900906,26.41860465,5.841121494
USJ Co Ltd (pre-merger),2142.T^I09,Japan,NULL,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Comforia Residential Reit Inc,3282.T,Japan,1247.374511,2.642110019,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,3.250980477,2.954768648
Benefit One Inc,2412.T,Japan,1378.241908,1.839126536,Industrials,Professional Services,,,,,,,23.05746296,26.5328874
Benefit One Inc,24121.Q^E05,Japan,1378.241908,0,Industrials,Professional Services,,,,,,,,
Nippon Seiki Co Ltd,7287.T,Japan,1266.974174,0.70032902,Consumer Discretionary,Auto Components,17.47211896,-8.550185874,28.99628253,41.05691057,-37.65376167,-51.66818988,13.11555339,-3.252710594
Ichibanya Co Ltd,7630.T,Japan,1029.086075,1.404658719,Consumer Discretionary,"Hotels, Restaurants & Leisure",1.250000003,,-2.499999999,-2.499999999,-51.4321319,-50.18680195,-5.67931797,-2.24494024
Keihin Corp,7251.T,Japan,1161.554432,4.251323528,Consumer Discretionary,Auto Components,-39.04833825,-12.17988757,-38.78825734,-30.29871977,-23.74815346,24.57061868,-0.511363637,-8.563968669
Nichias Corp,5393.T,Japan,1383.842223,4.771094539,Industrials,Building Products,-2.191522762,2.747252748,-12.08791209,-14.43850267,73.76625228,97.65911197,7.663197734,2.614968443
Duskin Co Ltd,4665.T,Japan,1237.219201,3.225408839,Industrials,Commercial Services & Supplies,,,,,,,16.98642957,6.473594548
Autobacs Seven Co Ltd,9832.T,Japan,1270.586183,4.387412784,Consumer Discretionary,Specialty Retail,-42.22227273,-13.45454545,-45.09090909,-36.55462185,-56.97380849,-21.64104196,16.35610766,0.178253118
LaSalle Logiport REIT,3466.T,Japan,1044.472339,2.145948565,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,-0.628002689,-0.446002692
Nakanishi Inc,7716.T,Japan,1233.91665,0.639565685,Health Care,Health Care Equipment & Supplies,,,,,-1.47783251,-1.47783251,16.49141348,4.23640662
Kyoritsu Maintenance Co Ltd,9616.T,Japan,1136.884616,6.223323029,Consumer Discretionary,"Hotels, Restaurants & Leisure",20.1732258,19.35483871,3.548387097,-13.24324324,-38.13620375,-40.25614692,4.494382022,-7.396870555
Toei Co Ltd,9605.T,Japan,1277.862258,1.452962549,Consumer Discretionary,Media,122.5598848,49.48453609,147.4226804,65.51724139,4.266423074,-57.85898734,18.98890259,3.651987107
Asatsu-DK Inc,9747.T,Japan,1081.978894,2.688402224,Consumer Discretionary,Media,59.05231491,55.48780487,96.60209367,26.44213084,-15.53293814,-57.03654001,5.464262698,-2.21215249
Cosmo Oil Co Ltd,5007.T^I15,Japan,1153.244581,4.929577768,Energy,"Oil, Gas & Consumable Fuels",-27.71428571,-9.230769231,-37.43589743,-31.07344633,7.859649122,72.39861949,,
KYB Corp,7242.T,Japan,1269.760363,6.677588015,Consumer Discretionary,Auto Components,-24.41304348,10.43478261,-25.65217391,-32.67716536,-22.38762708,4.390910942,15.78947369,4.761904765
BML Inc,4694.T,Japan,959.7759673,2.653086282,Health Care,Health Care Providers & Services,61.90347123,,45.94594595,45.94594595,-9.726117352,-38.145673,-9.725315516,-9.892552796
Takasago Thermal Engineering Co Ltd,1969.T,Japan,1280.854618,2.591231176,Industrials,Building Products,-29.29149315,-7.692307691,-37.11843712,-31.87830688,1.376975314,61.21891803,18.30020562,12.88423806
Toppan Forms Co Ltd,7862.T,Japan,1158.970681,2.000758774,Industrials,Commercial Services & Supplies,-18.54077253,8.888888889,-23.70370371,-29.93197279,-36.09901188,-16.24627771,9.206799113,4.489225991
Juroku Bank Ltd,8356.T,Japan,1203.724892,1.965822025,Financials,Banks,-3.28253977,1.6985138,-3.397027599,-5.010438412,-5.545312705,-2.223829197,11.67192429,-6.100795759
Tachihi Enterprise Co Ltd,8821.T^A12,Japan,NULL,0.169781115,NULL,NULL,-10.95895259,10.71428571,-3.37721678,-12.7278087,-16.09993324,-13.16740838,,
Onward Holdings Co Ltd,8016.T,Japan,1248.158017,5.456067582,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-19.8343949,-9.936305732,-37.41910828,-30.51485148,-38.58280255,-1.859504133,20.07683974,10.29049963
Fukuda Denshi Co Ltd,6960.T,Japan,1181.989061,0.226473283,Health Care,Health Care Equipment & Supplies,-17.94673124,-6.779661018,-21.61016949,-15.90909091,-5.81688289,20.14711156,10.32786885,6.151419559
San-in Godo Bank Ltd,8381.T,Japan,1275.186852,2.339689964,Financials,Banks,-35.60795036,-2.918781727,-27.41116752,-25.22875817,-26.59845712,1.119608029,17.8153446,1.683501684
Mitsui Engineering & Shipbuilding Co Ltd,7003.T,Japan,1274.08596,9.4912525,Industrials,Machinery,-27.18446602,-22.33009709,-41.74757281,-25,1.941747577,75,20.71823205,3.472770326
Kenedix Inc,43211.T^B05,Japan,1156.452531,0,Real Estate,Real Estate Management & Development,,,,,,,,
Kenedix Inc,4321.T,Japan,1156.452531,23.23156589,Real Estate,Real Estate Management & Development,,,,,,,18.46130596,21.22909348
Kameda Seika Co Ltd,2220.T,Japan,1014.575052,1.583945829,Consumer Staples,Food Products,-22.37762238,-6.538461539,-10.76923077,-4.52674897,-34.66783217,-26.78291536,-1.744186045,-1.169590642
Nippon Steel & Sumikin Bussan Corp,9810.T,Japan,1272.67563,2.210936227,Industrials,Trading Companies & Distributors,4.545454547,1.27642E-09,-2.727272726,-2.727272727,-25.45454545,-23.36448598,19.55671447,2.002224697
Yonex Co Ltd,7906.T,Japan,941.8321313,1.248866244,Consumer Discretionary,Leisure Products,-16.51998994,-11.34020619,-21.8556701,-11.86046512,-25.70279105,-4.923096724,-7.843942505,-16.57992565
Nippon Densetsu Kogyo Co Ltd,1950.T,Japan,1291.747224,1.289176825,Industrials,Construction & Engineering,-10.01731387,-5.982905981,-21.65242165,-16.66666667,-5.312336822,20.85589009,25.23451925,20.31146061
Japan Lifeline Co Ltd,7575.T,Japan,906.7940747,13.01238185,Health Care,Health Care Providers & Services,-20.16769638,4.368932038,-20.87378641,-24.18604651,-64.02618417,-54.53615914,-17.25587833,-5.455006929
TableMark Holdings Co Ltd,28731.T^E05,Japan,NULL,0,Consumer Staples,Food Products,,,,,,,,
