Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30
Obalon Therapeutics Inc,OBLN.O,United_States,178.1324672,0.34130317,Health Care,Health Care Equipment & Supplies,,,,,,,27.03349282
First Foundation Inc,FFWM.O,United_States,516.4278087,1.104939156,Financials,Banks,,,,,,,30.3445413
CommerceHub Inc,CHUBA.O,United_States,684.6592774,0.456417795,Information Technology,Internet Software & Services,,,,,,,11.65387299
Trovagene Inc,TROV.O,United_States,28.80489,0.426578771,Health Care,Biotechnology,,,,,,,-73.8028169
pdvWireless Inc,PDVW.O,United_States,367.8946668,0.522617032,Telecommunication Services,Diversified Telecommunication Services,,,,,,,10.56034483
Attunity Ltd,ATTU.O,United_States,128.8354707,0.40344481,Information Technology,Software,,,,,,,75.45871559
Winmark Corp,WINA.O,United_States,538.3171779,1.291508734,Consumer Discretionary,Specialty Retail,92.73658371,-12.98701299,-8.294690007,5.392669692,63.74917033,78.56018408,25.26713261
Natural Alternatives International Inc,NAII.O,United_States,67.004184,0.222144948,Consumer Staples,Personal Products,-45.68965517,1.72413793,-41.37931035,-42.37288136,-39.65517241,2.941176476,-22.61904762
Willdan Group Inc,WLDN.O,United_States,242.8262346,3.769991528,Industrials,Professional Services,,,,,,,49.47312961
Cogint Inc,COGT.O,United_States,290.1272894,1.439698736,Industrials,Professional Services,,,,,,,43.24324324
Curis Inc,CRIS.O,United_States,343.3705959,1.121500071,Health Care,Biotechnology,,,,,-63.58974359,-63.58974359,-13.87900356
WMIH Corp,WMIH.O,United_States,309.5712,0.762266977,Financials,Insurance,,,,,,,-21.05263158
Akebia Therapeutics Inc,AKBA.O,United_States,511.7736403,17.77189005,Health Care,Biotechnology,,,,,,,68.97435898
Athersys Inc,ATHX.O,United_States,164.7485902,4.558667781,Health Care,Biotechnology,,,,,,,-5.12820513
Nova LifeStyle Inc,NVFY.O,United_States,42.86618535,1.532968947,Consumer Discretionary,Household Durables,,,,,,,-47
Middleburg Financial Corp,MBRG.O,United_States,288.2957678,0.696993465,Financials,Banks,-0.879477017,-6.250000002,-7.554166669,-1.391111112,-3.529758381,4.353260869,30.10292176
InVivo Therapeutics Holdings Corp,NVIV.O,United_States,122.1866288,0.815797914,Health Care,Health Care Equipment & Supplies,,,,,,,-13.63636364
Pernix Therapeutics Holdings Inc,PTX.O,United_States,41.76522297,1.810997579,Health Care,Pharmaceuticals,-2.824590152,-3.496503498,1.550360088,5.229720962,-55.05758922,-55.7437209,13.00813008
Assembly Biosciences Inc,ASMB.O,United_States,408.9181897,1.361723798,Health Care,Pharmaceuticals,,,,,,,84.75371384
First of Long Island Corp,FLIC.O,United_States,650.1185968,1.817338077,Financials,Banks,3.14373484,1.57480315,3.5419732,1.93667129,22.6574144,18.46153846,25.25113311
Antares Pharma Inc,ATRS.O,United_States,485.455255,4.981092584,Health Care,Health Care Equipment & Supplies,54.63917527,-23.71134021,93.814433,154.0540541,43.29896908,-26.06382979,86.82634729
Protagonist Therapeutics Inc,PTGX.O,United_States,170.5869299,0.282632804,Health Care,Biotechnology,,,,,,,-49.14572864
MCBC Holdings Inc,MCFT.O,United_States,312.1950258,1.943483409,Consumer Discretionary,Leisure Products,,,,,,,39.46711074
Medovex Corp,MDVX.O,United_States,21.28336,0.164051162,Health Care,Health Care Equipment & Supplies,,,,,,,-21.3836478
Datawatch Corp,DWCH.O,United_States,108.8230192,1.998212759,Information Technology,Software,321.4285715,6.82E-10,671.4285715,671.4285715,-60.71428571,-94.90740741,38.16793894
Concert Pharmaceuticals Inc,CNCE.O,United_States,358.0118537,3.86821276,Health Care,Biotechnology,,,,,,,93.53658537
IES Holdings Inc,IESC.O,United_States,429.40286,1.146499407,Industrials,Construction & Engineering,,,,,,,32.45033113
Airgain Inc,AIRG.O,United_States,141.4669299,1.81839456,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,16.84952978
Lipocine Inc,LPCN.O,United_States,81.69399648,0.438107455,Health Care,Pharmaceuticals,,,,,,,27.32732733
Galena Biopharma Inc,GALE.O,United_States,22.09070271,0.587265888,Health Care,Biotechnology,,,,,,,-83.51675978
Applied Genetic Technologies Corp,AGTC.O,United_States,101.2679528,1.020545557,Health Care,Biotechnology,,,,,,,-20.56737588
Nymox Pharmaceutical Corp,NYMX.O,United_States,231.3340898,1.423723511,Health Care,Biotechnology,83.67346938,10.20408163,214.2857143,185.1851852,-36.73469388,-79.87012987,63.54166667
Cascade Bancorp,CACB.O,United_States,570.4550716,0.839456054,Financials,Banks,-37.17189748,-1.22448976,-33.47612674,-32.65145065,-13.71832008,29.70032515,19.87179487
Arotech Corp,ARTX.O,United_States,84.5117824,0.973927398,Industrials,Aerospace & Defense,,,,,,,36.17021277
First Northwest Bancorp,FNWB.O,United_States,200.0539512,0.5899353,Financials,Banks,,,,,,,20.05835157
RadNet Inc,RDNT.O,United_States,285.6624205,0.851697298,Health Care,Health Care Providers & Services,363.6363636,-9.090909091,209.0909091,240,187.0715247,-7.123918488,-11.02941177
Five Star Quality Care Inc,FVE.O,United_States,94.9922708,0.087644977,Health Care,Health Care Providers & Services,,,,,,,-29.62962963
Tokai Pharmaceuticals Inc,TKAI.O,United_States,13.84763375,0.091535128,Health Care,Biotechnology,,,,,,,-34.65811966
Mirati Therapeutics Inc,MRTX.O,United_States,113.4760764,0.679668981,Health Care,Biotechnology,,,,,,,-9.000000001
Foamix Pharmaceuticals Ltd,FOMX.O,United_States,156.4764001,1.637525732,Health Care,Pharmaceuticals,,,,,,,-46.23243934
Catalyst Pharmaceuticals Inc,CPRX.O,United_States,152.6690614,1.100012785,Health Care,Biotechnology,,,,,,,82.17821783
Atossa Genetics Inc,ATOS.O,United_States,3.5638863,0.309786916,Health Care,Health Care Equipment & Supplies,,,,,,,-62.46202532
Opexa Therapeutics Inc,OPXA.O,United_States,5.20698576,0.073985369,Health Care,Biotechnology,,,,,,,19.3191788
Collectors Universe Inc,CLCT.O,United_States,243.6324554,0.907342441,Consumer Discretionary,Diversified Consumer Services,8.333333331,26.04166667,29.16666666,2.47933884,-74.47916667,-80.24193548,51.4089872
Bank of Marin Bancorp,BMRC.O,United_States,388.1724408,1.366392507,Financials,Banks,-9.825217011,-4.97951206,-12.38396892,-7.79248457,-6.755591515,6.423912767,24.55833154
Jamba Inc,JMBA.O,United_States,130.6100068,1.319909099,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-12.61538461
Innocoll Holdings PLC,INNL.O,United_States,61.99761786,4.1223227,Health Care,Health Care Equipment & Supplies,,,,,,,-36.80981595
Reading International Inc,RDI.O,United_States,368.4097084,0.597204609,Consumer Discretionary,Media,-20.68965517,-8.620689656,-17.24137931,-9.433962261,-34.48275862,-20.83333333,19.89329268
Avinger Inc,AVGR.O,United_States,13.45604711,0.671063798,Health Care,Health Care Equipment & Supplies,,,,,,,-87.35505618
Neuroderm Ltd,NDRM.O,United_States,760.4629148,4.351319924,Health Care,Pharmaceuticals,,,,,,,72.3880597
Power Solutions International Inc,PSIX.O,United_States,92.473149,2.472410809,Industrials,Electrical Equipment,,,,,,,-19.04761905
Hennessy Advisors Inc,HNNA.O,United_States,130.784804,0.218276176,Financials,Capital Markets,,,,,,,-4.21636954
Carolina Financial Corp,CARO.O,United_States,445.5750417,1.17906083,Financials,Banks,,,,,,,37.33315414
ProNAi Therapeutics Inc,DNAI.O,United_States,72.65313577,0.278884592,Health Care,Biotechnology,,,,,,,-2.45614035
DURECT Corp,DRRX.O,United_States,124.5088052,0.30769477,Health Care,Pharmaceuticals,,,,,-16.70281996,-16.70281996,-23.70434783
Veritex Holdings Inc,VBTX.O,United_States,410.2810058,2.1084167,Financials,Banks,,,,,,,43.22169058
Audentes Therapeutics Inc,BOLD.O,United_States,324.3444516,3.203214115,Health Care,Biotechnology,,,,,,,1.085481682
SITO Mobile Ltd,SITO.O,United_States,53.7707222,0.449813642,Information Technology,Software,,,,,,,-45.03171247
GP Investments Acquisition Corp,GPIA.O,United_States,215.625,0.028732432,NULL,NULL,,,,,,,2.880658435
Towerstream Corp,TWER.O,United_States,2.403721556,0.022647417,Telecommunication Services,Diversified Telecommunication Services,,,,,,,-88.431
Tabula Rasa HealthCare Inc,TRHC.O,United_States,NULL,0.613650445,Health Care,Health Care Technology,,,,,,,22.65696088
NVE Corp,NVEC.O,United_States,393.7809841,1.563360558,Information Technology,Semiconductors & Semiconductor Equipment,501.6744995,9.375000001,463.5195313,415.2178572,-19.24730937,-85.66993934,41.10197233
Uranium Resources Inc,URRE.O,United_States,41.39380206,1.680890294,Energy,"Oil, Gas & Consumable Fuels",,,,,,,48.24561403
Heritage Oaks Bancorp,HEOP.O,United_States,Unable to collect data for the field 'TR.CompanyMarketCap' and some specific identifier(s).,0,Financials,Banks,,,,,,,
CU Bancorp,CUNB.O,United_States,664.7691713,11.49541889,Financials,Banks,,,,,,,58.95522388
CombiMatrix Corp,CBMX.O,United_States,13.60700675,0.625614065,Health Care,Life Sciences Tools & Services,,,,,,,82.6923077
Lindblad Expeditions Holdings Inc,LIND.O,United_States,428.844991,0.762564013,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,12.02830189
Park City Group Inc,PCYG.O,United_States,245.2222867,0.603554561,Information Technology,Software,28,72,-11.68,-48.65116279,-82.43555556,-80.11272142,-1.556420233
Immune Design Corp,IMDZ.O,United_States,167.3168025,0.449886466,Health Care,Biotechnology,,,,,,,11.96581197
T2 Biosystems Inc,TTOO.O,United_States,147.158785,0.316995194,Health Care,Biotechnology,,,,,,,-20.62706271
Exa Corp,EXA.O,United_States,205.1511562,0.817116005,Information Technology,Software,,,,,,,-1.924447613
AcelRx Pharmaceuticals Inc,ACRX.O,United_States,117.9892298,0.567942633,Health Care,Pharmaceuticals,,,,,,,-5.454545455
LifeVantage Corp,LFVN.O,United_States,69.9364216,0.391383159,Consumer Staples,Personal Products,33.33333333,-16.66666667,-33.33333333,-20,-58.33333333,-37.5,-23.45679012
First Mid-Illinois Bancshares Inc,FMBH.O,United_States,406.958419,0.602782968,Financials,Banks,-10.41666667,-1.388888888,-11.11111111,-9.85915493,-21.52777778,-11.71875,23.61076599
Huttig Building Products Inc,HBP.O,United_States,228.0459984,0.816785503,Industrials,Trading Companies & Distributors,,,,,,,81.81818182
Flex Pharma Inc,FLKS.O,United_States,61.8188296,0.205444992,Health Care,Pharmaceuticals,,,,,,,-50
CVD Equipment Corp,CVV.O,United_States,68.091483,0.136784854,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,33.75
DryShips Inc,DRYS.O,United_States,71.4004642,33.87122521,Industrials,Marine,,,,,,,-99.10033649
IRadimed Corp,IRMD.O,United_States,92.449097,0.400901468,Health Care,Health Care Equipment & Supplies,,,,,,,-10.41666667
Golden Entertainment Inc,GDEN.O,United_States,312.4106669,0.490811889,Consumer Discretionary,"Hotels, Restaurants & Leisure",-15.89403973,-5.960264901,-18.54304636,-13.38028169,-0.662251658,21.95121951,36.57587549
Immune Pharmaceuticals Inc,IMNP.O,United_States,26.10818616,4.157359861,Health Care,Biotechnology,,,,,,,-15.4494382
Superior Uniform Group Inc,SGC.O,United_States,267.4821398,0.278857628,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-8.281068425,-7.928994084,-1.854901245,6.597183096,-17.10206402,-15.53532776,6.150892712
Axar Acquisition Corp,AXAR.O,United_States,90.59008215,0.001571541,NULL,NULL,,,,,,,8.121827411
Sunworks Inc,SUNW.O,United_States,31.4169296,0.132006921,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,-54.39739414
Reata Pharmaceuticals Inc,RETA.O,United_States,463.8626892,1.37314632,Health Care,Pharmaceuticals,,,,,,,-15.75954508
RCI Hospitality Holdings Inc,RICK.O,United_States,161.719351,0.77690426,Consumer Discretionary,"Hotels, Restaurants & Leisure",58.67029821,5.705705706,101.1313639,90.27484143,-69.1063304,-84.64005365,44.75434604
Ocean Shore Holding Co,OSHC.O,United_States,177.7404958,0.499068001,Financials,Thrifts & Mortgage Finance,,,,,,,11.90965093
Sorl Auto Parts Inc,SORL.O,United_States,81.0806682,1.796088157,Consumer Discretionary,Auto Components,,,,,,,0.238663483
Fonar Corp,FONR.O,United_States,126.1008542,0.479317439,Health Care,Health Care Equipment & Supplies,266.6666667,33.33333334,276.6666667,182.5,40.00000002,-62.8318584,18.57585139
Galmed Pharmaceuticals Ltd,GLMD.O,United_States,62.93299068,0.155449527,Health Care,Biotechnology,,,,,,,51.02040816
PFSweb Inc,PFSW.O,United_States,137.3859104,0.538780939,Information Technology,IT Services,-63.73937677,,-21.24645892,-21.24645892,-98.30028329,-97.84172662,2.664796638
Farmers National Banc Corp,FMNB.O,United_States,387.0522799,0.970738918,Financials,Banks,-1.369913122,1.266666666,-4.027456539,-5.227903098,4.355336185,8.734573891,38.38060321
Skypeople Fruit Juice Inc,SPU.O,United_States,15.519561,1.773502743,Consumer Staples,Food Products,,,,,,,-51.45631068
Hingham Institution For Savings,HIFS.O,United_States,382.4483175,0.831378704,Financials,Thrifts & Mortgage Finance,-20.67510548,-0.42194093,-13.92405063,-13.55932203,15.34220352,34.00050115,22.91557213
Argos Therapeutics Inc,ARGS.O,United_States,17.78285898,0.948098826,Health Care,Biotechnology,,,,,,,-89.38271605
Capitol Acquisition Corp III,CLAC.O,United_States,428.59375,6.495878059,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,5.499999999
Guidance Software Inc,GUID.O,United_States,197.5694716,0.38026416,Information Technology,Software,,,,,,,12.45353159
UFP Technologies Inc,UFPT.O,United_States,193.880448,0.638199186,Materials,Containers & Packaging,-18.51851852,-14.81481482,-7.407407408,8.695652175,-50,-46,6.163021868
People's Utah Bancorp,PUB.O,United_States,472.8373848,0.685923775,Financials,Banks,,,,,,,37.58171429
XOMA Corp,XOMA.O,United_States,52.72012155,1.331166028,Health Care,Biotechnology,249.2957747,33.8028169,567.6056338,398.9473684,339.4366197,-34.17721519,27.28937729
Lifeway Foods Inc,LWAY.O,United_States,155.079312,0.2128869,Consumer Staples,Food Products,-23.89038028,-15.10308273,-21.69491048,-7.764507783,-38.00762495,-20.83225315,-43.06049822
Baldwin & Lyons Inc,BWINB.O,United_States,367.6005727,0.934598718,Financials,Insurance,-5.685346886,-1.932132196,-18.99585827,-17.39991544,-4.046356202,18.45523173,5.376480763
Daily Journal Corp,DJCO.O,United_States,288.6035289,0.524295173,Consumer Discretionary,Media,-14.67576792,-6.14334471,-11.26279863,-5.454545455,-18.0887372,-7.692307693,-1.335897414
Titan Pharmaceuticals Inc,TTNP.O,United_States,62.53669305,0.257642777,Health Care,Pharmaceuticals,329.3103448,56.89655172,550,314.2857143,387.862069,-24.94429708,-35.86956522
Advanced Emissions Solutions Inc,ADES.O,United_States,211.335312,0.580736772,Materials,Chemicals,,,,,,,18.09045226
Neos Therapeutics Inc,NEOS.O,United_States,160.1805085,1.678102943,Health Care,Pharmaceuticals,,,,,,,24.5614035
GlycoMimetics Inc,GLYC.O,United_States,102.5805162,0.205741814,Health Care,Biotechnology,,,,,,,-26.8707483
DAVIDsTEA Inc,DTEA.O,United_States,159.0969375,0.411000481,Consumer Discretionary,Specialty Retail,,,,,,,-39.61352657
Vascular Biogenics Ltd,VBLT.O,United_States,153.3430245,0.411013125,Health Care,Biotechnology,,,,,,,14
Unilife Corp,UNIS.O,United_States,2.018857421,0.374763075,Health Care,Health Care Equipment & Supplies,,,,,,,-95.6372549
Nexeo Solutions Inc,NXEO.O,United_States,813.403987,0.576176136,Industrials,Trading Companies & Distributors,,,,,,,25.13736264
Willis Lease Finance Corp,WLFC.O,United_States,148.4715304,0.454874194,Industrials,Trading Companies & Distributors,60.6557377,45.90163934,60.6557377,10.11235955,162.295082,63.26530613,-13.91205459
Synacor Inc,SYNC.O,United_States,129.9163254,1.418055036,Information Technology,Internet Software & Services,,,,,,,29.09090909
WashingtonFirst Bankshares Inc,WFBI.O,United_States,363.7720966,0.840026433,Financials,Banks,,,,,,,20.72666379
Strattec Security Corp,STRT.O,United_States,117.9515021,0.476500664,Consumer Discretionary,Auto Components,1.102941183,2.28E-09,-0.643382349,-0.643382351,-8.823529404,-8.23311748,0.173359084
Tecnoglass Inc,TGLS.O,United_States,359.2543195,0.752828036,Materials,Construction Materials,,,,,,,-3.663426695
Tactile Systems Technology Inc,TCMD.O,United_States,318.6816061,1.292383354,Health Care,Health Care Equipment & Supplies,,,,,,,10.62206573
Sapiens International Corporation NV,SPNS.O,United_States,581.5663789,0.819675406,Information Technology,Software,28.94736842,4.605263158,71.05263157,63.52201257,-88.48684211,-93.26923077,-12.92217328
Selecta Biosciences Inc,SELB.O,United_States,224.0892961,0.7348805,Health Care,Biotechnology,,,,,,,-38.56342333
MicroVision Inc,MVIS.O,United_States,153.2745,3.448651594,Information Technology,"Electronic Equipment, Instruments & Components",312.037037,18.51851852,350,279.6875,29.62962964,-71.19341564,95.65217391
MediciNova Inc,MNOV.O,United_States,198.6081223,0.327691965,Health Care,Biotechnology,,,,,,,-15.44117647
Heat Biologics Inc,HTBX.O,United_States,26.31868872,0.337794754,Health Care,Biotechnology,,,,,,,-44.71830986
Key Tronic Corp,KTCC.O,United_States,84.6786816,0.11027097,Information Technology,"Electronic Equipment, Instruments & Components",-24.08759124,2.189781023,-12.77360584,-14.64274286,-35.76642335,-26.35993123,8.852005528
Pershing Gold Corp,PGLC.O,United_States,79.4803016,0.247228213,Materials,Metals & Mining,,,,,,,-35.63218391
Malvern Bancorp Inc,MLVF.O,United_States,142.3555154,0.068196503,Financials,Thrifts & Mortgage Finance,,,,,,,20.22160665
Mattersight Corp,MATR.O,United_States,110.35992,0.221172157,Information Technology,IT Services,-34.81228669,,-11.4334471,-11.4334471,-82.33788396,-80.05780347,4.615384618
Citizens & Northern Corp,CZNC.O,United_States,282.342792,0.692677904,Financials,Banks,10.09626636,1.834862385,10.09626636,8.11254985,2.606580452,-6.802851864,11.88347638
Allied Motion Technologies Inc,AMOT.O,United_States,212.235284,0.670169775,Industrials,Electrical Equipment,117.5474457,-44.46153846,245.5165315,522.1211785,-23.21854856,-77.77777778,20.46997241
Magicjack Vocaltec Ltd,CALL.O,United_States,131.6156334,0.567196111,Telecommunication Services,Diversified Telecommunication Services,187.654321,53.08641976,316.0493827,171.7741936,-56.17283951,-89.46587537,41.37931035
