Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
S E A Holdings Ltd,0251.HK,Hong_Kong,1706.614215,0.505025982,Real Estate,Real Estate Management & Development,-2.61176914,6.93609663,-4.521342294,-10.71428571,-26.69720371,-23.22598783,0.307692308,-0.102145046
Fse Engineering Holdings Ltd,0331.HK,Hong_Kong,141.1147811,0.070973733,Industrials,Construction & Engineering,,,,,,,4.028788432,2.396964301
China Energine International Holdings Ltd,1185.HK,Hong_Kong,443.5870629,0.642995815,Industrials,Electrical Equipment,93.05555555,6.86762E-10,130.5555555,130.5555555,-36.80555556,-72.59036145,21.53846154,29.50819672
Ausnutria Dairy Corp Ltd,1717.HK,Hong_Kong,502.1217849,0.08163842,Consumer Staples,Food Products,,,,,,,7.560137455,6.101694915
Linekong Interactive Group Co Ltd,8267.HK,Hong_Kong,127.0031723,0.051273496,Information Technology,Software,,,,,,,-22.7665706,-24.07932011
Tai Sang Land Development Ltd,0089.HK,Hong_Kong,188.2587172,0.037007339,Real Estate,Real Estate Management & Development,15.47619047,4.761904759,-1.87339E-09,-4.545454545,-7.613416994,-7.613416992,15.68181818,13.87024608
China Fire Safety Enterprise Group Ltd,0445.HK,Hong_Kong,204.4291609,0.223857646,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,20,25.80645162
National Investments Fund Ltd,1227.HK,Hong_Kong,34.88741446,0.374850603,Financials,Capital Markets,,,,,,,-31.51515151,-31.92771084
Asia Coal Ltd,0835.HK,Hong_Kong,116.069973,0.036815173,Energy,"Oil, Gas & Consumable Fuels",312,2.96008E-10,96,96,2.000000003,-47.95918367,-48.06629834,-37.74834437
Prosper Construction Holdings Ltd,6816.HK,Hong_Kong,67.85847396,0.039746844,Industrials,Construction & Engineering,,,,,,,8.19672131,-1.04541E-09
Shanghai Zendai Property Ltd,0755.HK,Hong_Kong,225.6504362,0.148395916,Real Estate,Real Estate Management & Development,23.07692308,34.61538461,23.07692308,-8.571428567,-86.28999659,-88.86062223,-22.87581699,-19.17808219
Tan Chong International Ltd,0693.HK,Hong_Kong,623.836392,0.004459178,Consumer Discretionary,Distributors,-26.82926829,16.46341463,-26.82926829,-37.17277487,-40.79217293,-19.08263633,6.637168141,2.991452989
Chu Kong Petroleum and Natural Gas Steel Pipe Holdings Ltd,1938.HK,Hong_Kong,143.00396,0.120636877,Energy,Energy Equipment & Services,,,,,,,-1.785714285,-3.508771931
CNC Holdings Ltd,8356.HK,Hong_Kong,70.88223635,0.266270038,Industrials,Construction & Engineering,,,,,,,-38.18181818,-43.09623431
China City Infrastructure Group Ltd,2349.HK,Hong_Kong,168.9726215,0.049698707,Real Estate,Real Estate Management & Development,,,,,,,21.27659575,17.5257732
Beautiful China Holdings Company Ltd,0706.HK,Hong_Kong,68.16172642,0.029437913,Information Technology,IT Services,165.2173913,0.869565217,250,246.9827586,-32.17391304,-80.62111801,-25.73529412,-18.5483871
Richly Field China Development Ltd,0313.HK,Hong_Kong,159.3057606,0.055353712,Real Estate,Real Estate Management & Development,95,16,110,81.03448275,-20,-61.9047619,-4.08163265,4.444444448
Classified Group Holdings Ltd,8232.HK,Hong_Kong,195.3501523,0.187432822,NULL,NULL,,,,,,,58.33333334,31.03448276
Pacific Century Premium Developments Ltd,0432.HK,Hong_Kong,160.8656535,0.038547844,Real Estate,Real Estate Management & Development,68.75,-23.75,115.625,182.7868852,-64.21816165,-83.40552424,-0.320512824,-3.115264799
Lai Sun Garment International Ltd,0191.HK,Hong_Kong,547.5112259,0.059359355,Real Estate,Real Estate Management & Development,-15.6626506,-26.5060241,8.433734938,47.54098361,-53.4939759,-57.11111111,44.99554055,44.99554055
Chevalier International Holdings Ltd,0025.HK,Hong_Kong,484.4643641,0.042344504,Industrials,Industrial Conglomerates,24.44444444,3.703703703,26.38888889,21.875,21.87275986,-3.573200994,4.00284628,4.173622709
Imagi International Holdings Ltd,0585.HK,Hong_Kong,76.19973935,0.029034572,Consumer Discretionary,Media,23.32673297,4,45.93663402,40.32368656,23.33303776,-15.48863753,-53.26086957,-50.46082949
Samson Holding Ltd,0531.HK,Hong_Kong,238.7052845,0.120391949,Consumer Discretionary,Household Durables,,,,,,,-10.29411765,5.172413794
Beijing Properties Holdings Ltd,0925.HK,Hong_Kong,352.2045109,2.957062023,Real Estate,Real Estate Management & Development,8.333333332,-8.333333334,-8.50775E-10,9.09090909,32.60416013,32.60416013,7.999999997,5.194805193
Wenzhou Kangning Hospital Co Ltd,2120.HK,Hong_Kong,351.5464792,0.079239727,Health Care,Health Care Providers & Services,,,,,,,-1.447368422,7.925072046
Styland Holdings Ltd,0211.HK,Hong_Kong,116.2699333,0.033440726,Financials,Capital Markets,79.67217733,-6.06060606,355.1695159,384.5352911,-56.23642338,-90.38521362,2.099089366,-10.84304872
Zhong An Real Estate Ltd,0672.HK,Hong_Kong,196.2738255,0.098214193,Real Estate,Real Estate Management & Development,,,,,,,-8.450704226,-2.985074627
Roma Group Ltd,8072.HK,Hong_Kong,21.84773127,0.10773466,Industrials,Professional Services,,,,,,,-37.03703704,-40.35087719
Burwill Holdings Ltd,0024.HK,Hong_Kong,115.4597168,0.531908331,Industrials,Trading Companies & Distributors,16.43835616,-1.73398E-09,30.1369863,30.1369863,-5.479452057,-27.36842105,-15.02347418,1.685393254
Ever Harvest Group Holdings Ltd,1549.HK,Hong_Kong,45.88158182,0.04085834,Industrials,Marine,,,,,,,5.371900826,-1.923076924
Medinet Group Ltd,8161.HK,Hong_Kong,36.08837024,0.081573774,NULL,NULL,,,,,,,7.999999997,11.57024793
Zhong Ao Home Group Ltd,1538.HK,Hong_Kong,84.7154905,0.032506364,Real Estate,Real Estate Management & Development,,,,,,,-27.19298246,-36.15384616
Wanda Hotel Development Co Ltd,0169.HK,Hong_Kong,422.5915436,0.026958124,Real Estate,Real Estate Management & Development,,,,,,,-7.89473684,-6.666666665
Hon Kwok Land Investment Co Ltd,0160.HK,Hong_Kong,385.3256566,0.051011184,Real Estate,Real Estate Management & Development,15.38461539,-4.807692307,36.53846155,43.43434344,-47.11538461,-61.26760563,39.13043478,40.54054054
Nan Nan Resources Enterprise Ltd,1229.HK,Hong_Kong,44.26455973,0.019162552,Energy,"Oil, Gas & Consumable Fuels",623.6842105,10.52631579,557.8947368,495.2380952,110.5263158,-68,-13.46153846,-8.163265307
Tianjin Jinran Public Utilities Co Ltd,1265.HK,Hong_Kong,160.8075939,0.791091311,Utilities,Gas Utilities,,,,,,,-2.857142857,1.9206E-09
KTL International Holdings Group Ltd,0442.HK,Hong_Kong,109.1904535,0.015436434,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,37.20930232,26.42857143
China Health Group Ltd,0673.HK,Hong_Kong,67.03999752,0.160597582,Health Care,Health Care Providers & Services,,,,,,,0.621118012,0.621118012
Advanced Card Systems Holdings Ltd,2086.HK,Hong_Kong,135.5324119,0.211590881,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,134.0425532,132.3943662
Vincent Medical Holdings Ltd,1612.HK,Hong_Kong,74.61604699,0.050762426,Health Care,Health Care Equipment & Supplies,,,,,,,-12.5,-18.75
Kingdom Holdings Ltd,0528.HK,Hong_Kong,89.86378925,0.046480624,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,6.730769233,8.823529415
Bank of Zhengzhou Co Ltd,6196.HK,Hong_Kong,3496.499268,0.021366968,Financials,Banks,,,,,,,9.188034188,7.805907174
Sfk Construction Holdings Ltd,1447.HK,Hong_Kong,157.3082805,0.232031294,Industrials,Construction & Engineering,,,,,,,66.30434783,67.21311476
Celestial Asia Securities Holdings Ltd,1049.HK,Hong_Kong,50.74352537,0.016854053,Consumer Discretionary,Specialty Retail,-9.589041098,13.69863014,17.80821918,3.61445783,-64.38356165,-69.76744186,-19.49152543,-15.17857143
Top Spring International Holdings Ltd,3688.HK,Hong_Kong,395.7280579,0.416983041,Real Estate,Real Estate Management & Development,,,,,,,19.8156682,-8.450704224
China Star Entertainment Ltd,0326.HK,Hong_Kong,39.48890072,0.027382481,Consumer Discretionary,"Hotels, Restaurants & Leisure",30.18867924,-1.886792455,66.03773585,69.23076923,-54.33962264,-72.5,-41.37931034,-40.35087719
RM Group Holdings Ltd,0932.HK,Hong_Kong,292.1230192,23.23622387,Consumer Staples,Personal Products,,,,,,,160.6060606,44.29530201
Vietnam Manufacturing and Export Processing Holdings Ltd,0422.HK,Hong_Kong,55.99434513,0.010754294,Consumer Discretionary,Automobiles,,,,,,,2.127659575,-3.030303029
Suga International Holdings Ltd,0912.HK,Hong_Kong,97.90814883,0.140740569,Consumer Discretionary,Household Durables,,,,,,,25.28870193,22.00602852
Lifestyle Properties Development Ltd,2183.HK,Hong_Kong,279.5565629,0.533186974,Real Estate,Real Estate Management & Development,,,,,,,164.7959184,52.64705883
Ruixin International Holdings Ltd,0724.HK,Hong_Kong,64.26135137,0.10815822,Information Technology,Semiconductors & Semiconductor Equipment,,,,,-48.51406373,-48.51406373,-7.692307691,-14.28571428
AKM Industrial Co Ltd,1639.HK,Hong_Kong,149.1780773,0.742948081,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,62.4871177,80.5412419
South China Holdings Co Ltd,0413.HK,Hong_Kong,543.7438722,0.010123536,Consumer Discretionary,Leisure Products,92.5,50,50,8.71569E-10,-16.29033663,-44.19355775,-9.00746E-10,-15.78947368
Sino Credit Holdings Ltd,0628.HK,Hong_Kong,430.4634,0.316811102,Financials,Thrifts & Mortgage Finance,,,,,,,-2.362204725,9.734513272
Easy Repay Finance & Investment Ltd,8079.HK,Hong_Kong,21.49773279,0.028270351,Financials,Consumer Finance,,,,,,,10.14492753,10.14492754
Goldlion Holdings Ltd,0533.HK,Hong_Kong,417.9584787,0.085797992,Consumer Discretionary,Specialty Retail,-28.97856817,-2.941176472,-24.92020064,-22.6450552,-63.26477664,-51.07176142,7.119741105,6.774193554
Yip's Chemical Holdings Ltd,0408.HK,Hong_Kong,253.7322971,0.116798817,Materials,Chemicals,4.166666663,-2.000000001,4.166666663,6.292517004,-7.788829708,-11.47727652,11.11111111,1.156069365
Matrix Holdings Ltd,1005.HK,Hong_Kong,306.2614667,0.01398236,Consumer Discretionary,Leisure Products,0,0,0,0,25,25,10.52631579,8.620689655
Perfect Optronics Ltd,8311.HK,Hong_Kong,154.5149775,0.041124097,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-5.813953489,5.194805195
Kinetic Mines and Energy Ltd,1277.HK,Hong_Kong,335.8608901,0.070076257,Energy,"Oil, Gas & Consumable Fuels",,,,,,,24,28.6307054
Dongwu Cement International Ltd,0695.HK,Hong_Kong,100.0295596,0.228385919,Materials,Construction Materials,,,,,,,-6.622516558,-5.369127516
Southwest Securities International Securities Ltd,0812.HK,Hong_Kong,92.5548485,0.020254506,Financials,Capital Markets,,,,,,,-28.04878049,-34.44444444
LK Technology Holdings Ltd,0558.HK,Hong_Kong,101.9529232,0.075166821,Industrials,Machinery,,,,,,,29.78723404,21.13475177
Kong Shum Union Property Management Holding Ltd,8181.HK,Hong_Kong,19.0976727,0.022609684,Consumer Discretionary,Diversified Consumer Services,,,,,,,-13.79310345,-28.57142857
China Motor Bus Co Ltd,0026.HK,Hong_Kong,610.4919474,0.120693119,Real Estate,Real Estate Management & Development,0.215720203,1.477832512,4.371294182,2.851323878,10.31562558,5.695370022,30.60842079,30.76298696
Luxey International Holdings Ltd,8041.HK,Hong_Kong,91.63098602,0.192826005,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,6.034482758,6.034482758,-13.19444444,-0.793650794
Labixiaoxin Snacks Group Ltd,1262.HK,Hong_Kong,76.89059246,0.067566568,Consumer Staples,Food Products,,,,,,,-1.84908E-10,-19.64285714
Medicskin Holdings Ltd,8307.HK,Hong_Kong,44.45346939,0.183920389,Health Care,Health Care Providers & Services,,,,,,,-20,-16.27906977
Royal Catering Group Holdings Co Ltd,8300.HK,Hong_Kong,38.5020756,0.016200982,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-12.82051282,-12.25806452
Huscoke Resources Holdings Ltd,0704.HK,Hong_Kong,66.743571,0.248974685,Energy,"Oil, Gas & Consumable Fuels",151.3089005,-16.23036649,114.6596859,156.25,50.03493777,-30.10567533,-13.04347826,-5.213270141
China E-Learning Group Ltd,8055.HK,Hong_Kong,118.9315154,0.083143048,Consumer Discretionary,Diversified Consumer Services,,,,,,,-15.15151515,-6.666666668
Century Sage Scientific Holdings Ltd,1450.HK,Hong_Kong,58.35235495,0.148298812,Consumer Discretionary,Media,,,,,,,-39.04109589,-33.58208955
Harbour Centre Development Ltd,0051.HK,Hong_Kong,1295.793798,0.01407557,Real Estate,Real Estate Management & Development,-1.754385963,2.631578948,-3.508771929,-5.982905983,-7.514328164,-4.151212825,1.947464304,1.805079577
SkyOcean International Holdings Ltd,0593.HK,Hong_Kong,513.7126434,0.078378567,Health Care,Health Care Providers & Services,129.5918367,56.46258504,117.6870748,39.13043478,-2.597402602,-55.25568182,67.73480663,53.4883721
New Silkroad Culturaltainment Ltd,0472.HK,Hong_Kong,432.8511172,0.032144887,Consumer Staples,Beverages,135.4166667,-7.499999999,195.8333333,219.8198198,-35.41666667,-78.16901408,-27.5862069,-27.5862069
Union Medical Healthcare Ltd,2138.HK,Hong_Kong,341.611018,0.066215704,Consumer Discretionary,Diversified Consumer Services,,,,,,,16.31263148,7.909817795
Shifang Holding Ltd,1831.HK,Hong_Kong,53.98035383,0.060432481,Consumer Discretionary,Media,,,,,,,-32.55813954,-30.95238095
Hongkong Chinese Ltd,0655.HK,Hong_Kong,375.1046493,0.028561825,Real Estate,Real Estate Management & Development,-21.36363636,-1.136363636,-24.54545454,-23.67816092,23.57786045,63.77788733,3.556591347,5.035971222
Energy International Investments Holdings Ltd,0353.HK,Hong_Kong,90.14793361,0.328879192,Energy,"Oil, Gas & Consumable Fuels",,,,,,,64.28571429,81.10236221
Shirble Department Store Holdings China Ltd,0312.HK,Hong_Kong,176.4316388,0.012894135,Consumer Discretionary,Multiline Retail,,,,,,,-5.172413793,-8.333333332
Huan Yue Interactive Holdings Ltd,0505.HK,Hong_Kong,85.48562493,0.022702374,Industrials,Electrical Equipment,,,,,,,-14.89361702,-11.11111111
Mobi Development Co Ltd,0947.HK,Hong_Kong,134.7999229,0.123454921,Information Technology,Communications Equipment,,,,,,,-2.290076335,-4.47761194
Tack Fiori International Group Ltd,0928.HK,Hong_Kong,124.7242525,0.325179132,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,5.643194018,9.198493817
Eagle Legend Asia Ltd,0936.HK,Hong_Kong,104.872187,0.03649361,Industrials,Trading Companies & Distributors,,,,,,,-41.37931035,-37.03703704
Tiande Chemical Holdings Ltd,0609.HK,Hong_Kong,234.0738152,0.148620175,Materials,Chemicals,,,,,,,12.04188482,13.22751323
e-Kong Group Ltd,0524.HK,Hong_Kong,70.86923107,0.319616659,Telecommunication Services,Diversified Telecommunication Services,269.8113207,5.660377358,635.8490566,596.4285714,-16.98113207,-88.71794872,32.63157895,38.46153846
Luzheng Futures Co Ltd,1461.HK,Hong_Kong,217.6112018,0.073217234,Financials,Capital Markets,,,,,,,1.807228917,1.197604791
Hua Xia Healthcare Holdings Ltd,8143.HK,Hong_Kong,56.37323312,0.097454332,Health Care,Health Care Providers & Services,,,,,,,-27.76087451,-39.07543634
Herald Holdings Ltd,0114.HK,Hong_Kong,89.85693706,0.011549538,Consumer Discretionary,Leisure Products,44.9981943,-2.564102564,31.81654027,35.28539659,-16.60618639,-36.73493976,15.55786556,4.504504507
China Tian Lun Gas Holdings Ltd,1600.HK,Hong_Kong,580.1955428,0.149293566,Utilities,Gas Utilities,,,,,,,-40,-34.38848921
China Assets Holdings Ltd,0170.HK,Hong_Kong,52.34340461,0.009899972,Financials,Capital Markets,2.99651E-09,-10.66666667,3.333333337,15.67164179,-17.33333333,-20,-4.974667905,-4.534005041
Lifestyle China Group Ltd,2136.HK,Hong_Kong,521.0893142,0.204297262,Consumer Discretionary,Multiline Retail,,,,,,,14.47963801,31.0880829
Nanjing Sinolife United Co Ltd,3332.HK,Hong_Kong,165.4006327,0.199248347,Consumer Staples,Personal Products,,,,,,,-25.27472527,-20
Midas International Holdings Ltd,1172.HK,Hong_Kong,105.950763,0.271497819,Industrials,Commercial Services & Supplies,382.5396825,1.587301589,376.1904762,368.75,-3.0398E-06,-79.00000064,35.32608695,35.32608695
Capital Estate Ltd,0193.HK,Hong_Kong,38.96292113,0.006147093,Consumer Discretionary,"Hotels, Restaurants & Leisure",128.0701754,324.5614035,110.5263158,-50.41322314,43.85964913,-31.66666666,-17.02127659,-15.2173913
Viva China Holdings Ltd,8032.HK,Hong_Kong,991.3463377,0.379372045,Consumer Discretionary,Media,,,,,-69.23076923,-69.23076923,18.91891892,25.71428571
Renheng Enterprise Holdings Ltd,3628.HK,Hong_Kong,72.33096428,0.019581115,Industrials,Machinery,,,,,,,11.11111111,12.90322581
Besunyen Holdings Co Ltd,0926.HK,Hong_Kong,109.2623281,0.097719599,Consumer Staples,Food Products,,,,,,,11.53846153,3.571428567
REF Holdings Ltd,8177.HK,Hong_Kong,60.20897326,0.03046202,Industrials,Commercial Services & Supplies,,,,,,,27.97202797,30.71428571
Zhongzhi Pharmaceutical Holdings Ltd,3737.HK,Hong_Kong,169.6461849,0.208341433,Consumer Staples,Personal Products,,,,,,,-1.57374E-10,-3.508771928
Brilliant Circle Holdings International Ltd,1008.HK,Hong_Kong,266.0916605,0.026522274,Industrials,Commercial Services & Supplies,,,,,,,13.79310344,9.090909087
Infinity Financial Group Holdings Ltd,1152.HK,Hong_Kong,82.03421198,0.021178739,Financials,Diversified Financial Services,,,,,,,-10.95890411,-2.985074624
Amber Energy Ltd,0090.HK,Hong_Kong,73.70336085,0.021547996,Utilities,Independent Power and Renewable Electricity Producers,,,,,,,-9.420289854,-6.71641791
See Corp Ltd,0491.HK,Hong_Kong,119.7636338,0.153718089,Consumer Discretionary,Media,127.7221098,-15.92920354,134.5132743,178.9473684,133.8794187,-0.270285629,33.02752293,25
Asia Tele-Net and Technology Corp Ltd,0679.HK,Hong_Kong,65.22271794,0.579670442,Industrials,Machinery,-70.38461538,-23.07692308,-59.03846154,-46.75,-89.23076923,-73.70892019,13.33333333,4.385964914
Link Holdings Ltd,8237.HK,Hong_Kong,385.7394389,0.181345882,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,3.614457833,2.380952382
China Agroforestry Low-Carbon Holdings Ltd,1069.HK,Hong_Kong,77.5316953,0.022967934,Materials,Paper & Forest Products,,,,,,,-43.44827586,-41.42857143
CircuTech International Holdings Ltd,8051.HK,Hong_Kong,46.89656603,0.007493507,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-44.81012658,-36.8115942
Chinney Investments Ltd,0216.HK,Hong_Kong,209.1254662,0.070112532,Real Estate,Real Estate Management & Development,-7.272727272,-5.454545454,-1.818181818,3.846153846,-42.72727273,-41.66666667,67.61363636,69.54022989
Peking University Resources Holdings Co Ltd,0618.HK,Hong_Kong,227.0345793,0.035181157,Information Technology,"Electronic Equipment, Instruments & Components",100,-11.53846154,146.1538462,178.2608696,130.7692308,-6.249999997,-1.666666669,-1.666666668
Lap Kei Engineering Holdings Ltd,8369.HK,Hong_Kong,40.30382089,0.679289195,Industrials,Construction & Engineering,,,,,,,35.35911602,38.41807909
Kaisun Energy Group Ltd,8203.HK,Hong_Kong,30.14860168,0.011283284,Energy,"Oil, Gas & Consumable Fuels",,,,,,,-20.1923077,-13.54166667
Mainland Headwear Holdings Ltd,1100.HK,Hong_Kong,82.80831618,0.014856,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,-1.818181818,-1.818181818,-19.2893401,-16.31578947
Asia Cement China Holdings Corp,0743.HK,Hong_Kong,507.6582735,0.490966597,Materials,Construction Materials,,,,,,,29.89690722,33.33333334
China Best Group Holding Ltd,0370.HK,Hong_Kong,149.3825396,0.236279422,Consumer Discretionary,Distributors,118.579235,-7.650273226,74.86338798,89.34911243,-15.30054645,-51.5625,-16.66666667,-18.78172589
Focus Media Network Ltd,8112.HK,Hong_Kong,7.666053603,0.012950616,Consumer Discretionary,Media,,,,,,,-38.09523809,-34.17721519
Computime Group Ltd,0320.HK,Hong_Kong,111.8409833,0.041267209,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-7.964601769,-3.703703702
Holly Futures Co Ltd,3678.HK,Hong_Kong,203.9931113,0.006884209,Financials,Capital Markets,,,,,,,-1.685393261,-7.407407409
Rykadan Capital Ltd,2288.HK,Hong_Kong,69.36603024,0.009381123,Real Estate,Real Estate Management & Development,,,,,,,-5.042016806,-0.877192981
In Construction Holdings Ltd,1500.HK,Hong_Kong,77.87016926,0.02645446,Industrials,Construction & Engineering,,,,,,,11.13581936,-7.594936709
ZH International Holdings Ltd,0185.HK,Hong_Kong,166.7736627,0.042429997,Real Estate,Real Estate Management & Development,28.26086956,41.30434782,234.7826087,136.9230769,-68.26086957,-90.51948052,1.941747576,-8.695652173
Legend Strategy International Holdings Group Co Ltd,1355.HK,Hong_Kong,53.610315,0.05192773,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,2.912621359,23.25581395
Kate China Holdings Ltd,8125.HK,Hong_Kong,130.6275624,0.072337679,Industrials,Professional Services,,,,,,,4.47761194,-0.709219859
Ningbo WanHao Holdings Co Ltd,8249.HK,Hong_Kong,29.55956252,0.013645729,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-5.154639176,-1.075268819
Termbray Industries International Holdings Ltd,0093.HK,Hong_Kong,153.4735391,0.014737972,Real Estate,Real Estate Management & Development,-9.580052497,-18.11023622,0.656167976,22.91666667,-57.34908137,-57.62711864,7.017543861,8.928571431
ELL Environmental Holdings Ltd,1395.HK,Hong_Kong,61.39778175,0.01272741,Utilities,Water Utilities,,,,,,,-5.494505496,-14
China Innovation Investment Ltd,1217.HK,Hong_Kong,47.71244718,0.033239116,Financials,Capital Markets,,,,,,,-34.09090909,-29.26829268
Ahsay Backup Software Development Co Ltd,8290.HK,Hong_Kong,29.55956252,0.019802708,Information Technology,Internet Software & Services,,,,,,,-9.448818899,-28.125
Pacific Andes International Holdings Ltd,1174.HK,Hong_Kong,133.105047,0,Consumer Staples,Food Products,43.75,1.562499998,12.5,10.76923077,-18.75,-27.77777778,0,0
IDT International Ltd,0167.HK,Hong_Kong,86.87917887,0.046245391,Consumer Discretionary,Household Durables,-3.720925805,6.0973E-11,-2.53229526,-2.53229526,-18.85914403,-16.75103442,-8.771929822,-3.703703702
BAIOO Family Interactive Ltd,2100.HK,Hong_Kong,309.542683,1.482547507,Information Technology,Software,,,,,,,121.3333333,130.5555556
Chuan Holdings Ltd,1420.HK,Hong_Kong,52.66903572,0.067599707,Industrials,Construction & Engineering,,,,,,,-8.139534883,-15.95744681
Jiahua Stores Holdings Ltd,0602.HK,Hong_Kong,64.695351,0.027772876,Consumer Staples,Food & Staples Retailing,,,,,,,12.79069767,2.105263155
Sinomax Group Ltd,1418.HK,Hong_Kong,170.9315786,0.421161704,Consumer Discretionary,Household Durables,,,,,,,26.66666667,33.33333334
TEM Holdings Ltd,8346.HK,Hong_Kong,27.7602848,0.02007155,Industrials,Electrical Equipment,,,,,,,-4.000000005,-1.369863019
L'sea Resources International Holdings Ltd,0195.HK,Hong_Kong,65.9306764,0.080446592,Materials,Metals & Mining,,,,,,,-31.03448276,-27.53623188
Min Xin Holdings Ltd,0222.HK,Hong_Kong,370.3640712,0.494862288,Financials,Diversified Financial Services,-11.26760563,7.042253521,-1.408450705,-7.894736843,-19.33418694,-18.18181818,-24.45783133,-18.6770428
China Shun Ke Long Holdings Ltd,0974.HK,Hong_Kong,131.3997918,0.037180308,Consumer Staples,Food & Staples Retailing,,,,,,,21.37931034,20.5479452
iOne Holdings Ltd,0982.HK,Hong_Kong,331.1990537,0.475957983,Industrials,Commercial Services & Supplies,,,,,,,40.70351759,20.68965517
Water Oasis Group Ltd,1161.HK,Hong_Kong,90.36444019,0.282533266,Consumer Discretionary,Diversified Consumer Services,,,,,,,61.30917592,64.09036861
China Energy Development Holdings Ltd,0228.HK,Hong_Kong,97.73002095,0.056923012,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-16.66666666,-11.11111111
Tomson Group Ltd,0258.HK,Hong_Kong,910.6939909,0.576389678,Real Estate,Real Estate Management & Development,-25.64102564,2.564102564,-5.128205128,-7.5,-46.15384615,-43.24324324,60.07751938,60.07751938
Dynamic Holdings Ltd,0029.HK,Hong_Kong,235.5471616,0.774064088,Real Estate,Real Estate Management & Development,-17.46487867,1.724137932,-21.8550447,-23.17953547,-38.19974305,-20.91587139,68.32707587,67.29860087
Topsearch International (Holdings) Ltd,2323.HK,Hong_Kong,432.7519953,0.020124405,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-0.862068967,10.04784689
Lansen Pharmaceutical Holdings Ltd,0503.HK,Hong_Kong,98.71043226,0.2976548,Health Care,Pharmaceuticals,,,,,,,0.543478259,3.932584267
China Dynamics Holdings Ltd,0476.HK,Hong_Kong,141.7084921,0.190485846,Industrials,Trading Companies & Distributors,52.78506159,-26.92307692,113.2624818,191.8328698,-66.33343611,-84.21355524,-17.33333334,-17.33333334
GLOBAL Sweeteners Holdings Ltd,3889.HK,Hong_Kong,50.06290146,0.072002751,Consumer Staples,Food Products,,,,,,,5.809128629,8.510638297
Lam Soon Hong Kong Ltd,0411.HK,Hong_Kong,333.5333126,0.012699349,Consumer Staples,Food Products,-4.35907E-10,9.285714287,7.142857142,-1.960784315,1.428571429,-5.333333332,28.3931737,22.4949023
Kingworld Medicines Group Ltd,1110.HK,Hong_Kong,112.0496799,0.038569576,Health Care,Health Care Providers & Services,,,,,,,5.263157897,7.692307695
LT Commercial Real Estate Ltd,0112.HK,Hong_Kong,152.3835231,0.086178778,Financials,Diversified Financial Services,50.56818182,1.136363637,50.56818182,48.87640449,-40.90909091,-60.75471698,-2.777777778,-2.777777778
Hang Sang Siu Po International Holding Co Ltd,3626.HK,Hong_Kong,48.71415903,0.163496361,NULL,NULL,,,,,,,-10.43478261,-17.6
Wing Tai Properties Ltd,0369.HK,Hong_Kong,891.345218,0.105698012,Real Estate,Real Estate Management & Development,103.8834951,1.31783E-10,150,150,19.41747573,-52.23300971,9.11016949,10.75268817
Lee Kee Holdings Ltd,0637.HK,Hong_Kong,72.45622155,0.023143177,Industrials,Trading Companies & Distributors,,,,,,,-8.108108107,-8.108108107
GET Holdings Ltd,8100.HK,Hong_Kong,36.55706559,0.245545612,Information Technology,Software,,,,,,,4.516162997,8.000035097
Kingwell Group Ltd,1195.HK,Hong_Kong,46.703538,0.018438209,Real Estate,Real Estate Management & Development,,,,,,,-28,-26.74418605
Steed Oriental (Holdings) Company Ltd,8277.HK,Hong_Kong,34.85834967,0.002437322,Materials,Paper & Forest Products,,,,,,,-24.84848485,-22.01257862
TUS International Ltd,0872.HK,Hong_Kong,88.30990989,0.061397567,Consumer Discretionary,Auto Components,,,,,,,2.777777775,2.777777775
IRICO Group New Energy Co Ltd,0438.HK,Hong_Kong,203.6998386,0.164030047,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,31.48148149,16.39344263
Sino Prosper Group Holdings Ltd,0766.HK,Hong_Kong,28.92119832,0.146538308,Materials,Metals & Mining,,,,,,,-0.617283951,2.547770701
